season,week,playerId,position,points,touches,tds,dealt
2024,3,00-0032398,WR,4.2195,2.5000,0.1250,0.00 10.89 5.28 3.88 2.37 9.92 7.76 0.00 0.00 0.00 2.91 5.17 1.62 1.94 5.93 3.88 2.80 0.86 7.98 3.02 0.11 2.26 0.00 0.65 4.85 3.02 0.00 18.65 0.65 0.00 5.71 0.00 4.53 7.87 19.83 6.25 0.00 6.57 2.48 9.16
2024,3,00-0032464,WR,4.7748,2.0750,0.1750,1.57 0.00 4.72 0.00 0.00 1.70 2.18 9.08 0.00 3.75 1.21 7.63 4.24 0.00 18.29 4.48 10.66 1.94 2.91 4.36 5.93 21.07 3.15 1.33 4.00 0.00 8.84 4.24 0.00 1.82 1.70 22.04 0.85 9.33 4.72 9.08 13.56 0.61 0.00 0.00
2024,3,00-0032688,WR,1.6333,1.7250,0.0500,1.33 5.08 0.00 0.00 4.17 1.25 1.42 2.17 0.67 1.17 0.50 0.00 2.17 3.83 0.00 0.00 2.00 0.00 5.92 1.08 0.00 0.00 1.67 0.00 4.50 7.67 0.00 0.00 4.25 0.00 1.33 0.00 3.00 0.92 0.00 5.92 0.00 3.33 0.00 0.00
2024,3,00-0032764,RB,13.9024,14.6000,0.7750,26.68 19.71 17.20 7.84 0.76 3.92 16.12 7.30 12.09 10.78 7.08 22.98 5.88 7.62 21.56 7.08 16.22 11.43 5.77 11.76 15.14 25.15 28.86 17.53 17.75 12.63 10.34 22.87 8.71 6.10 61.52 7.08 13.50 5.66 4.68 5.99 20.80 28.31 2.50 1.20
2024,3,00-0032775,WR,7.4861,5.6500,0.1500,7.96 1.03 6.16 7.44 11.21 13.77 16.26 0.00 3.94 5.73 1.97 3.08 5.48 4.02 15.06 20.88 3.42 8.21 12.92 9.41 3.25 0.00 8.38 13.77 8.30 1.97 16.17 3.59 9.92 11.64 11.55 3.68 8.21 3.59 1.45 7.44 15.40 0.00 8.13 5.05
2024,3,00-0033009,WR,7.5333,5.0750,0.2750,3.56 9.33 0.00 4.18 2.40 7.91 2.76 18.49 14.58 4.27 5.42 27.38 1.51 29.69 8.80 7.02 14.76 1.42 3.38 3.38 5.60 11.91 15.91 3.56 4.53 4.00 10.13 8.27 1.69 8.27 1.60 2.76 10.76 1.87 5.60 8.00 3.38 7.64 3.82 11.82
2024,3,00-0033040,WR,13.0937,8.8750,0.5000,25.83 6.67 12.42 11.33 7.08 17.25 13.75 2.58 5.50 17.00 8.17 20.33 14.42 6.75 18.33 2.08 15.75 28.83 11.50 7.58 9.00 18.42 20.33 8.08 31.25 8.75 13.42 6.42 21.50 16.33 9.17 11.67 10.50 9.75 10.00 8.00 21.67 12.42 19.67 4.25
2024,3,00-0033045,RB,8.0807,10.1750,0.3000,8.18 14.41 5.52 2.66 14.72 6.54 4.29 3.88 3.78 9.30 15.84 12.06 12.78 5.32 5.42 1.02 2.25 8.89 4.40 16.36 13.60 1.12 2.86 10.94 4.19 23.61 8.59 5.83 3.58 8.79 14.41 0.92 6.54 3.48 10.43 12.78 11.76 13.90 7.87 0.41
2024,3,00-0033077,QB,20.4312,1.7750,0.1250,18.77 32.61 9.71 28.27 20.32 8.73 8.36 22.94 25.27 25.96 25.31 13.51 27.50 27.68 16.31 32.34 22.78 18.20 9.12 20.69 19.87 15.82 19.20 25.96 18.48 11.45 12.68 21.86 14.35 24.04 16.23 16.01 23.80 30.48 26.05 25.21 25.74 15.03 18.09 22.51
2024,3,00-0033090,TE,7.3739,5.5750,0.2000,7.80 7.58 4.26 10.62 2.38 7.22 1.95 12.93 13.65 8.23 8.81 6.86 8.02 6.21 5.85 9.89 9.82 4.91 11.19 7.29 2.60 17.62 8.81 13.72 5.63 0.94 1.95 17.41 10.83 5.42 1.30 21.59 1.37 3.68 1.73 0.00 3.18 3.39 12.57 5.71
2024,3,00-0033106,QB,20.6071,1.1250,0.0500,31.44 26.81 19.18 20.64 18.26 6.88 15.77 30.69 9.69 22.62 15.74 25.12 15.67 20.88 28.12 18.89 18.84 14.92 13.27 21.34 30.96 49.75 17.90 19.04 14.48 15.50 16.71 8.24 36.96 25.34 15.41 26.77 34.08 16.52 24.17 18.38 13.76 19.60 19.81 6.10
2024,3,00-0033110,TE,7.0198,5.2500,0.2250,11.46 4.88 3.85 1.97 4.02 6.16 4.02 15.31 2.99 1.11 4.36 6.33 8.30 2.65 1.20 16.51 12.92 8.64 9.41 6.93 11.46 2.65 4.19 0.00 8.38 6.50 1.03 2.65 3.51 14.89 11.12 7.53 7.10 15.40 5.48 13.09 14.72 3.59 5.22 9.24
2024,3,00-0033119,QB,13.2286,3.2000,0.1500,10.10 13.35 10.76 14.70 5.72 9.17 10.20 8.41 20.35 8.93 14.39 12.78 8.03 9.59 16.90 20.90 16.11 5.69 22.72 9.22 9.00 15.30 19.75 15.76 10.14 8.97 21.18 22.65 12.97 17.82 11.76 11.06 12.48 12.48 5.20 20.57 15.07 9.76 14.37 14.85
2024,3,00-0033246,TE,6.2553,3.9250,0.2000,6.94 2.35 11.93 0.00 17.70 16.33 5.67 0.00 14.86 8.80 0.00 7.82 2.35 7.24 6.06 3.13 5.08 2.25 10.46 7.53 4.50 4.40 6.06 3.72 3.81 3.91 8.70 0.00 3.81 10.27 7.82 0.00 4.20 10.36 13.69 8.51 0.00 5.38 11.24 3.32
2024,3,00-0033251,WR,1.6786,1.6250,0.0000,0.00 2.26 0.00 2.37 2.05 2.05 3.99 0.00 2.26 1.29 6.04 0.00 2.16 4.31 1.40 0.00 0.00 1.72 0.00 3.34 0.00 1.83 0.00 1.62 1.72 0.00 0.00 1.83 2.26 1.94 2.05 0.00 0.00 2.05 6.14 1.19 6.25 1.51 1.51 0.00
2024,3,00-0033280,RB,18.1295,12.6750,0.8750,34.90 26.04 29.18 12.57 1.91 16.61 2.24 27.38 21.77 23.01 23.45 18.18 11.11 7.74 11.33 9.54 18.18 9.43 15.71 27.83 12.12 30.86 16.27 18.18 29.40 10.44 28.95 13.47 30.19 9.88 26.82 29.40 22.78 8.75 30.86 11.67 17.84 17.51 9.88 1.80
2024,3,00-0033282,WR,7.1261,3.8250,0.2000,8.64 0.00 8.75 3.82 2.81 2.13 20.31 2.92 8.42 3.70 8.64 8.75 6.17 2.13 13.47 14.36 3.14 3.37 3.70 17.17 14.36 4.94 20.99 10.32 0.00 6.06 1.23 2.36 24.80 1.23 1.23 2.24 7.18 4.94 0.00 3.93 8.64 1.01 18.29 8.87
2024,3,00-0033293,RB,13.1560,17.1000,0.3750,0.78 22.20 7.92 9.88 13.49 24.64 24.64 18.68 6.84 14.28 1.96 12.81 18.48 15.84 8.70 4.40 6.16 11.93 12.91 21.22 16.72 14.08 22.39 14.18 20.04 4.01 7.43 17.99 4.11 19.75 6.75 6.06 22.78 6.75 18.19 20.73 16.43 14.96 7.24 7.92
2024,3,00-0033307,WR,9.0494,5.8000,0.3250,11.56 11.63 10.04 7.15 5.06 4.77 7.80 11.84 19.36 4.04 12.21 16.39 5.56 3.76 5.71 11.99 3.97 10.11 9.24 6.21 10.40 18.78 5.99 12.78 5.20 5.71 8.96 10.83 15.38 13.58 6.14 2.31 17.48 10.69 2.17 9.39 12.64 3.47 2.82 8.88
2024,3,00-0033357,TE,3.8339,3.1750,0.0750,2.63 5.15 5.61 0.23 7.44 3.89 5.95 8.35 1.49 1.26 1.49 0.34 3.78 0.80 9.96 0.23 1.14 1.49 1.37 3.66 2.17 15.68 5.04 5.26 3.20 0.00 2.75 0.57 0.34 0.00 0.57 12.70 8.35 3.20 13.39 0.69 1.26 4.23 2.06 5.61
2024,3,00-0033375,WR,7.0033,3.2000,0.1500,13.08 9.08 3.88 14.17 0.00 10.17 9.57 2.91 3.63 2.18 5.21 2.66 12.47 0.00 18.29 9.45 22.41 5.09 7.99 0.00 0.00 10.05 7.51 8.60 0.00 5.33 12.23 1.45 19.38 4.12 2.30 14.17 7.15 5.57 2.66 6.54 6.66 5.69 3.75 4.72
2024,3,00-0033376,RB,1.3067,0.8750,0.0250,0.00 0.00 1.63 1.85 0.00 0.00 1.52 0.00 2.40 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 1.96 1.52 1.20 0.00 0.00 9.26 0.00 1.42 0.00 0.00 0.00 0.00 3.92 12.63 2.40 0.00 0.00 0.00 3.70 0.00 4.46 1.42 0.00
2024,3,00-0033439,TE,1.7821,0.8000,0.0750,6.17 3.94 0.00 0.00 0.00 0.00 1.01 0.00 0.00 3.64 1.92 2.02 9.81 0.00 0.00 9.10 2.22 1.42 0.00 0.00 2.63 0.00 0.00 0.00 7.79 0.00 0.00 0.00 3.74 0.00 0.00 0.00 2.12 1.52 6.17 1.62 0.00 0.00 4.45 0.00
2024,3,00-0033526,RB,3.8873,2.7750,0.1250,4.25 3.59 3.27 2.29 0.00 2.72 1.85 5.23 1.09 6.97 2.07 0.00 0.00 3.27 11.65 4.25 0.00 4.25 1.31 4.36 0.76 0.00 10.45 12.74 1.42 0.00 -0.11 23.63 5.99 5.77 2.94 4.03 4.25 1.63 2.61 5.34 0.00 2.40 6.97 2.29
2024,3,00-0033536,WR,11.3270,5.7500,0.3750,5.97 20.53 13.14 1.01 7.38 9.30 9.50 6.47 7.89 1.42 7.28 24.77 2.02 0.00 15.47 10.72 6.88 10.31 26.69 13.75 3.44 34.28 15.57 28.61 5.97 18.20 19.31 11.22 4.75 3.74 3.44 22.75 9.61 13.65 5.97 7.68 5.97 4.75 23.46 10.21
2024,3,00-0033537,QB,13.3579,2.1250,0.0250,4.94 14.83 9.47 17.96 24.58 8.52 18.16 4.94 12.28 18.51 15.29 19.50 6.03 16.97 4.75 10.50 24.33 16.51 14.12 19.09 17.98 9.57 8.82 17.31 6.78 7.83 21.78 12.12 6.57 16.02 10.96 17.58 11.91 13.03 18.16 13.82 4.43 14.28 19.72 4.35
2024,3,00-0033553,RB,13.1273,15.0000,0.5500,10.89 10.35 7.87 17.78 2.48 15.20 21.77 24.36 36.21 10.56 7.44 9.38 8.95 19.40 17.57 8.73 15.52 4.10 7.76 10.13 24.47 1.51 7.44 10.45 15.30 9.59 1.29 17.24 17.89 8.73 12.61 9.27 13.47 31.36 6.36 8.19 9.48 14.23 13.80 25.97
2024,3,00-0033555,WR,3.5490,1.9750,0.1000,0.00 8.19 6.62 2.13 2.36 0.00 3.82 4.15 0.00 5.84 8.87 0.00 1.68 0.00 1.80 5.50 2.02 12.34 0.00 1.35 0.00 4.94 0.00 5.27 5.72 8.08 2.81 5.39 9.88 2.81 15.15 0.00 2.24 2.13 0.00 2.13 0.00 2.69 1.57 4.49
2024,3,00-0033576,TE,2.0453,1.3250,0.0250,3.70 2.13 5.05 0.00 2.13 3.59 3.82 3.82 0.00 4.94 5.72 2.02 7.18 2.02 0.00 1.23 0.00 4.38 0.00 1.91 2.24 0.00 0.00 2.13 1.80 0.00 0.00 0.00 0.00 11.67 2.81 0.00 0.00 0.00 0.00 0.00 0.90 1.80 2.92 1.91
2024,3,00-0033589,WR,1.2976,1.7250,0.0000,0.00 4.29 0.00 1.23 1.00 0.00 5.75 0.00 1.15 3.91 0.00 0.00 0.00 1.61 1.61 2.07 2.61 0.00 0.00 4.75 0.00 0.00 0.00 1.23 2.15 7.36 0.00 0.00 0.00 0.00 0.00 2.61 0.00 2.61 1.00 1.07 2.76 1.15 0.00 0.00
2024,3,00-0033591,WR,5.8263,4.3500,0.1250,8.38 0.00 10.78 2.22 5.56 12.49 4.88 1.80 6.16 3.51 10.27 4.28 2.05 6.59 9.33 1.54 0.00 1.37 5.56 3.51 8.73 3.85 0.00 1.63 9.58 7.36 6.42 4.11 8.64 2.82 16.17 15.91 0.00 10.10 5.13 8.38 10.44 3.94 9.58 0.00
2024,3,00-0033699,RB,8.4401,8.7750,0.5000,12.15 1.97 5.65 11.29 4.19 9.84 12.66 2.31 17.54 15.74 12.23 4.02 18.31 10.87 3.08 4.62 17.88 4.88 2.22 9.58 2.82 19.25 1.88 10.95 9.67 19.93 7.96 2.14 4.02 2.57 12.66 12.41 8.81 5.82 9.92 6.76 2.74 10.61 4.96 0.68
2024,3,00-0033757,TE,1.6744,1.0750,0.0750,4.99 0.00 3.52 0.00 1.66 0.00 0.00 1.27 0.00 1.86 3.81 0.88 0.00 2.64 0.00 4.30 0.00 0.00 1.37 9.19 0.00 2.54 0.00 0.00 0.00 0.00 7.63 0.00 0.00 10.76 3.13 0.00 0.00 0.00 1.86 2.44 0.00 0.00 0.00 3.13
