season,week,offense,defense,drive,down,togo,yardline,margin,seconds,grouping,shell,box,playType,yards,firstDown,touchdown,turnover,shotgun,noHuddle
2022,15,CHI,PHI,5,4,9,57,0,2700,,,,punt,0,0,0,0,0,0
2022,15,PHI,CHI,6,1,10,81,0,2692,11,base,5,run,2,0,0,0,1,0
2022,15,PHI,CHI,6,2,8,79,0,2654,12,nickel,5,pass,45,1,0,0,1,0
2022,15,PHI,CHI,6,1,10,34,0,2613,12,nickel,7,pass,0,0,0,0,1,1
2022,15,PHI,CHI,6,2,10,34,0,2607,11,nickel,6,pass,16,1,0,0,1,0
2022,15,PHI,CHI,6,1,10,18,0,2586,11,nickel,7,pass,1,0,0,0,1,1
2022,15,PHI,CHI,6,2,9,17,0,2560,11,nickel,6,run,4,0,0,0,1,0
2022,15,PHI,CHI,6,2,15,23,0,2540,11,nickel,6,pass,0,0,0,0,1,0
2022,15,PHI,CHI,6,3,15,23,0,2535,11,nickel,6,pass,9,0,0,0,1,0
2022,15,PHI,CHI,6,4,6,14,0,2514,,,,field_goal,0,0,0,0,0,0
2022,15,CHI,PHI,7,1,10,75,-3,2510,11,nickel,6,run,2,0,0,0,1,0
2022,15,CHI,PHI,7,2,8,73,-3,2479,11,nickel,5,run,4,0,0,0,1,0
2022,15,CHI,PHI,7,3,4,69,-3,2443,11,nickel,6,run,15,1,0,0,1,0
2022,15,CHI,PHI,7,1,10,54,-3,2399,12,nickel,7,run,2,0,0,0,0,0
2022,15,CHI,PHI,7,2,8,52,-3,2353,11,nickel,6,pass,21,1,0,0,1,0
2022,15,CHI,PHI,7,1,10,31,-3,2309,11,nickel,6,pass,-13,0,0,0,1,0
2022,15,CHI,PHI,7,2,27,48,-3,2260,11,nickel,6,run,39,1,0,0,1,0
2022,15,CHI,PHI,7,1,9,9,-3,2212,21,base,7,run,9,1,1,0,0,0
2022,15,PHI,CHI,8,1,10,82,-3,2201,12,nickel,6,run,1,0,0,0,0,0
2022,15,PHI,CHI,8,2,9,81,-3,2163,12,nickel,6,run,3,0,0,0,1,0
2022,15,PHI,CHI,8,3,6,78,-3,2129,11,nickel,5,pass,0,0,0,1,1,0
2022,15,CHI,PHI,9,1,10,25,3,2115,21,nickel,5,pass,0,0,0,0,1,0
2022,15,CHI,PHI,9,2,10,25,3,2112,11,nickel,7,run,11,1,0,0,1,0
2022,15,CHI,PHI,9,1,10,14,3,2076,12,base,7,run,0,0,0,0,1,0
2022,15,CHI,PHI,9,2,16,20,3,2033,11,nickel,6,pass,0,0,0,0,1,0
2022,15,CHI,PHI,9,3,16,20,3,2029,11,dime,5,pass,-10,0,0,0,1,0
2022,15,CHI,PHI,9,4,26,30,3,1978,,,,punt,0,0,0,0,0,0
2022,15,PHI,CHI,10,1,10,91,-3,1969,11,nickel,6,run,6,0,0,0,1,0
2022,15,PHI,CHI,10,2,4,85,-3,1934,11,nickel,6,run,5,1,0,0,1,1
2022,15,PHI,CHI,10,1,10,80,-3,1920,11,nickel,5,run,6,0,0,0,1,0
2022,15,PHI,CHI,10,2,4,74,-3,1889,11,nickel,6,penalty,5,1,0,0,1,1
2022,15,PHI,CHI,10,1,10,69,-3,1882,11,nickel,5,pass,7,0,0,0,1,0
2022,15,PHI,CHI,10,2,3,62,-3,1876,11,nickel,6,pass,0,0,0,0,1,0
2022,15,PHI,CHI,10,3,3,62,-3,1871,11,nickel,6,pass,38,1,0,0,1,0
2022,15,PHI,CHI,10,1,10,24,-3,1863,11,nickel,6,pass,2,0,0,0,1,0
2022,15,PHI,CHI,10,2,8,22,-3,1857,11,nickel,6,run,0,0,0,0,1,0
2022,15,PHI,CHI,10,3,8,22,-3,1848,11,nickel,6,run,22,1,1,0,1,0
2022,15,CHI,PHI,11,1,10,74,-4,1838,11,nickel,6,pass,0,0,0,0,1,0
2022,15,CHI,PHI,11,2,10,74,-4,1831,11,nickel,6,pass,-7,0,0,0,1,0
2022,15,PHI,CHI,12,1,10,42,4,1790,12,nickel,7,run,2,0,0,0,1,0
2022,15,PHI,CHI,12,2,8,40,4,1749,12,nickel,5,pass,6,0,0,0,1,0
2022,15,PHI,CHI,12,3,2,34,4,1712,11,nickel,7,run,3,1,0,0,1,0
2022,15,PHI,CHI,12,1,10,31,4,1686,11,nickel,7,pass,29,1,0,0,1,1
2022,15,PHI,CHI,12,1,2,2,4,1665,11,nickel,8,run,1,0,0,0,1,1
2022,15,PHI,CHI,12,2,1,1,4,1646,11,nickel,8,run,1,1,1,0,0,1
2022,15,CHI,PHI,13,1,10,75,-11,1639,12,base,7,run,4,0,0,0,0,0
2022,15,CHI,PHI,13,2,6,71,-11,1604,12,base,8,run,1,0,0,0,0,0
2022,15,CHI,PHI,13,3,5,70,-11,1562,11,dime,5,pass,-9,0,0,0,1,0
2022,15,CHI,PHI,13,4,14,79,-11,1525,,,,punt,0,0,0,0,0,0
2022,15,PHI,CHI,14,1,10,60,11,1519,11,nickel,6,pass,-13,0,0,1,1,0
2022,15,CHI,PHI,15,1,10,15,-11,1507,12,base,8,run,6,0,0,0,1,0
2022,15,CHI,PHI,15,2,4,9,-11,1462,12,base,7,run,-1,0,0,0,1,0
2022,15,CHI,PHI,15,3,5,10,-11,1430,11,nickel,6,pass,10,1,1,0,1,0
2022,15,PHI,CHI,16,1,10,78,4,1419,11,base,7,run,2,0,0,0,1,0
2022,15,PHI,CHI,16,2,8,76,4,1384,11,nickel,5,run,6,0,0,0,1,0
2022,15,PHI,CHI,16,3,2,70,4,1341,11,nickel,6,pass,0,0,0,0,1,0
2022,15,PHI,CHI,16,4,2,70,4,1335,,,,punt,0,0,0,0,0,0
2022,15,CHI,PHI,17,1,10,60,-4,1324,12,base,7,run,5,0,0,0,1,0
2022,15,CHI,PHI,17,2,5,55,-4,1288,21,base,7,run,13,1,0,0,1,0
2022,15,CHI,PHI,17,1,10,42,-4,1252,12,base,7,run,0,0,0,1,0,0
2022,15,PHI,CHI,18,1,10,57,4,1243,11,nickel,6,pass,20,1,0,0,1,0
2022,15,PHI,CHI,18,1,10,37,4,1215,11,nickel,6,pass,1,0,0,0,1,1
2022,15,PHI,CHI,18,2,9,36,4,1176,11,nickel,6,pass,-6,0,0,0,1,0
2022,15,PHI,CHI,18,3,15,42,4,1126,11,nickel,6,pass,9,0,0,0,1,0
2022,15,PHI,CHI,18,4,6,33,4,1085,11,nickel,7,pass,0,0,0,0,1,0
2022,15,CHI,PHI,19,1,10,67,-4,1082,12,base,7,pass,0,0,0,0,0,0
2022,15,CHI,PHI,19,2,10,67,-4,1077,11,nickel,6,pass,0,0,0,0,1,0
2022,15,CHI,PHI,19,3,10,67,-4,1074,11,nickel,6,pass,7,0,0,0,1,0
2022,15,CHI,PHI,19,4,3,60,-4,1033,,,,punt,0,0,0,0,0,0
2022,15,PHI,CHI,20,1,10,96,4,1023,11,base,6,pass,0,0,0,0,1,0
2022,15,PHI,CHI,20,2,10,96,4,1019,11,base,7,pass,0,0,0,0,1,0
2022,15,PHI,CHI,20,3,10,96,4,1014,11,nickel,7,pass,14,1,0,0,1,0
2022,15,PHI,CHI,20,1,10,82,4,973,12,nickel,6,run,3,0,0,0,1,0
2022,15,PHI,CHI,20,2,7,79,4,928,11,nickel,6,pass,8,1,0,0,1,0
2022,15,PHI,CHI,20,1,10,71,4,900,12,nickel,7,pass,12,1,0,0,1,0
2022,15,PHI,CHI,20,1,10,59,4,867,11,nickel,7,pass,0,0,0,0,1,0
2022,15,PHI,CHI,20,2,10,59,4,861,11,nickel,6,run,18,1,0,0,0,0
2022,15,PHI,CHI,20,1,10,41,4,819,11,nickel,6,run,5,0,0,0,1,0
2022,15,PHI,CHI,20,2,5,36,4,778,11,nickel,7,run,1,0,0,0,1,0
2022,15,PHI,CHI,20,3,4,35,4,736,11,nickel,6,run,1,0,0,0,1,0
2022,15,PHI,CHI,20,4,3,34,4,696,12,nickel,7,run,3,1,0,0,1,0
2022,15,PHI,CHI,20,1,10,31,4,660,11,nickel,6,run,3,0,0,0,1,0
2022,15,PHI,CHI,20,2,7,28,4,617,11,nickel,6,pass,6,0,0,0,1,0
2022,15,PHI,CHI,20,3,1,22,4,596,11,nickel,7,run,2,1,0,0,0,1
2022,15,PHI,CHI,20,1,10,20,4,552,12,nickel,7,run,0,0,0,0,1,0
2022,15,PHI,CHI,20,2,10,20,4,519,12,nickel,5,pass,0,0,0,0,1,0
2022,15,PHI,CHI,20,3,10,20,4,515,11,nickel,6,pass,0,0,0,0,1,0
2022,15,PHI,CHI,20,4,10,20,4,509,,,,field_goal,0,0,0,0,0,0
2022,15,CHI,PHI,21,1,10,72,-4,505,21,nickel,6,run,5,0,0,0,0,0
2022,15,CHI,PHI,21,2,5,67,-4,473,11,nickel,5,run,1,0,0,0,1,1
2022,15,CHI,PHI,21,3,4,66,-4,444,11,nickel,6,offenceFlag,10,0,0,0,1,0
2022,15,CHI,PHI,21,3,14,76,-4,423,11,nickel,5,pass,0,0,0,0,1,0
2022,15,CHI,PHI,21,4,14,76,-4,416,,,,punt,0,0,0,0,0,0
2022,15,PHI,CHI,22,1,10,75,4,407,11,base,7,pass,1,0,0,0,1,0
2022,15,PHI,CHI,22,2,9,74,4,376,11,base,7,pass,3,0,0,0,1,0
2022,15,PHI,CHI,22,3,6,71,4,335,11,nickel,6,pass,68,1,0,0,1,0
2022,15,PHI,CHI,22,1,3,3,4,318,11,base,8,run,-1,0,0,0,1,0
2022,15,PHI,CHI,22,2,4,4,4,277,11,base,8,run,3,0,0,0,1,0
2022,15,PHI,CHI,22,3,1,1,4,265,12,base,9,run,1,1,1,0,0,0
2022,15,PHI,CHI,22,0,0,2,10,260,heavy,,,defenceFlag,1,0,0,0,0,0
2022,15,PHI,CHI,22,0,0,1,10,260,11,base,8,run,2,0,0,0,0,0
2022,15,CHI,PHI,23,1,10,60,-12,252,11,nickel,6,run,6,0,0,0,1,0
2022,15,CHI,PHI,23,2,4,54,-12,231,11,nickel,6,pass,5,1,0,0,1,1
2022,15,CHI,PHI,23,1,10,49,-12,226,11,nickel,6,pass,0,0,0,0,1,0
2022,15,CHI,PHI,23,2,10,49,-12,218,11,nickel,6,pass,6,0,0,0,1,0
2022,15,CHI,PHI,23,3,4,43,-12,200,11,nickel,5,pass,8,1,0,0,1,1
2022,15,CHI,PHI,23,1,10,35,-12,173,11,nickel,6,pass,35,1,1,0,1,1
2022,15,PHI,CHI,24,1,10,44,5,162,12,base,7,run,4,0,0,0,1,0
2022,15,PHI,CHI,24,2,6,40,5,157,11,base,8,run,0,0,0,0,0,0
2022,15,PHI,CHI,24,3,6,40,5,120,11,nickel,6,pass,12,1,0,0,1,0
2022,15,CAR,PIT,1,1,10,75,0,3600,12,base,8,run,-1,0,0,0,0,0
2022,15,CAR,PIT,1,2,11,76,0,3565,11,nickel,7,run,3,0,0,0,1,0
2022,15,CAR,PIT,1,3,8,73,0,3525,11,dime,6,pass,6,0,0,0,1,0
2022,15,CAR,PIT,1,4,2,67,0,3484,,,,punt,0,0,0,0,0,0
2022,15,PIT,CAR,2,1,10,67,0,3474,11,nickel,7,run,3,0,0,0,0,0
2022,15,PIT,CAR,2,2,7,64,0,3436,21,base,8,run,1,0,0,0,0,0
2022,15,PIT,CAR,2,3,6,63,0,3390,11,nickel,6,pass,8,1,0,0,1,0
2022,15,PIT,CAR,2,1,10,55,0,3350,11,base,7,run,3,0,0,0,0,0
2022,15,PIT,CAR,2,2,7,52,0,3310,11,nickel,7,run,10,1,0,0,1,0
2022,15,PIT,CAR,2,1,10,42,0,3267,11,nickel,7,pass,3,0,0,0,1,0
2022,15,PIT,CAR,2,2,7,39,0,3227,12,nickel,7,run,8,1,0,0,0,0
2022,15,PIT,CAR,2,1,10,31,0,3188,11,nickel,6,pass,4,0,0,0,1,0
2022,15,PIT,CAR,2,2,6,27,0,3149,11,nickel,6,run,5,0,0,0,1,0
2022,15,PIT,CAR,2,3,1,22,0,3106,12,nickel,8,run,4,1,0,0,0,0
2022,15,PIT,CAR,2,1,10,18,0,3069,11,nickel,6,pass,11,1,0,0,1,0
2022,15,PIT,CAR,2,1,7,7,0,3053,12,base,9,run,7,1,1,0,0,0
2022,15,CAR,PIT,3,1,10,85,-7,3042,11,nickel,7,pass,13,1,0,0,0,0
2022,15,CAR,PIT,3,1,10,72,-7,3009,12,,8,run,-1,0,0,0,0,0
2022,15,CAR,PIT,3,2,11,73,-7,2964,11,nickel,6,run,0,0,0,0,0,0
2022,15,CAR,PIT,3,3,11,73,-7,2923,11,dime,6,pass,14,1,0,0,1,0
2022,15,CAR,PIT,3,1,10,59,-7,2880,12,base,7,pass,15,1,0,0,0,0
2022,15,CAR,PIT,3,1,10,44,-7,2844,11,nickel,6,run,2,0,0,0,0,0
2022,15,CAR,PIT,3,2,8,42,-7,2805,12,base,7,offenceFlag,5,0,0,0,0,0
2022,15,CAR,PIT,3,2,13,47,-7,2776,spread,base,5,pass,0,0,0,0,1,0
2022,15,CAR,PIT,3,3,13,47,-7,2770,11,dime,6,pass,40,1,0,0,1,0
2022,15,CAR,PIT,3,1,7,7,-7,2721,11,,8,run,-1,0,0,0,0,0
2022,15,CAR,PIT,3,2,8,8,-7,2700,11,nickel,6,run,3,0,0,0,1,0
2022,15,CAR,PIT,3,3,5,5,-7,2659,11,nickel,7,pass,5,1,1,0,1,0
2022,15,PIT,CAR,4,1,10,75,0,2652,12,base,8,pass,4,0,0,0,0,0
2022,15,PIT,CAR,4,2,6,71,0,2610,12,base,8,run,5,0,0,0,0,0
2022,15,PIT,CAR,4,3,1,66,0,2567,11,nickel,8,run,4,1,0,0,0,0
2022,15,PIT,CAR,4,1,10,62,0,2528,11,nickel,7,run,7,0,0,0,0,0
2022,15,PIT,CAR,4,2,3,55,0,2488,11,nickel,8,run,-1,0,0,0,0,0
2022,15,PIT,CAR,4,3,4,56,0,2450,11,nickel,,offenceFlag,5,0,0,0,1,0
2022,15,PIT,CAR,4,3,9,61,0,2428,11,nickel,,defenceFlag,5,0,0,0,1,0
2022,15,PIT,CAR,4,3,4,56,0,2412,11,nickel,6,pass,38,1,0,0,1,0
2022,15,PIT,CAR,4,1,10,18,0,2382,11,nickel,8,run,9,0,0,0,0,1
2022,15,PIT,CAR,4,2,1,9,0,2361,11,nickel,8,run,2,1,0,0,0,1
2022,15,PIT,CAR,4,1,7,7,0,2338,11,nickel,8,run,5,0,0,0,0,1
2022,15,PIT,CAR,4,2,2,2,0,2304,11,base,9,run,2,1,1,0,0,0
2022,15,CAR,PIT,5,1,10,75,-7,2300,12,base,6,run,3,0,0,0,0,0
2022,15,CAR,PIT,5,2,7,72,-7,2260,11,nickel,7,run,4,0,0,0,0,0
2022,15,CAR,PIT,5,3,3,68,-7,2219,12,base,,offenceFlag,5,0,0,0,1,0
2022,15,CAR,PIT,5,3,8,73,-7,2195,11,dime,5,pass,0,0,0,0,1,0
2022,15,CAR,PIT,5,4,8,73,-7,2191,,,,punt,0,0,0,0,0,0
2022,15,PIT,CAR,6,1,10,70,7,2180,11,nickel,6,run,1,0,0,0,1,0
2022,15,PIT,CAR,6,2,9,69,7,2137,11,nickel,6,pass,4,0,0,0,1,0
2022,15,PIT,CAR,6,3,5,65,7,2094,11,nickel,6,pass,0,0,0,0,1,0
2022,15,PIT,CAR,6,4,5,65,7,2090,,,,punt,0,0,0,0,0,0
2022,15,CAR,PIT,7,1,10,73,-7,2082,11,,8,pass,0,0,0,0,0,0
2022,15,CAR,PIT,7,2,10,73,-7,2075,11,nickel,6,pass,0,0,0,0,1,0
2022,15,CAR,PIT,7,3,10,73,-7,2073,11,dime,7,pass,-9,0,0,0,1,0
2022,15,CAR,PIT,7,4,19,82,-7,2023,,,,punt,0,0,0,0,0,0
2022,15,PIT,CAR,8,1,10,67,7,2016,11,nickel,6,run,1,0,0,0,1,0
2022,15,PIT,CAR,8,2,9,66,7,1974,11,nickel,6,pass,15,1,0,0,1,0
2022,15,PIT,CAR,8,1,10,51,7,1935,11,nickel,8,run,-3,0,0,0,0,0
2022,15,PIT,CAR,8,2,13,54,7,1920,11,nickel,7,pass,10,0,0,0,1,0
2022,15,PIT,CAR,8,3,3,44,7,1899,11,nickel,7,pass,0,0,0,0,1,1
2022,15,PIT,CAR,8,4,3,44,7,1894,,,,punt,0,0,0,0,0,0
2022,15,CAR,PIT,9,1,10,80,-7,1887,11,dime,4,run,2,0,0,0,1,0
2022,15,CAR,PIT,9,2,8,78,-7,1882,11,dime,6,pass,6,0,0,0,1,0
2022,15,CAR,PIT,9,3,2,72,-7,1858,11,dime,6,pass,0,0,0,0,1,1
2022,15,CAR,PIT,9,4,2,72,-7,1853,,,,punt,0,0,0,0,0,0
2022,15,PIT,CAR,10,1,10,91,7,1842,12,base,7,run,8,0,0,0,0,0
2022,15,PIT,CAR,11,1,10,91,7,1795,11,base,6,pass,7,0,0,0,1,0
2022,15,PIT,CAR,11,2,3,84,7,1756,11,base,8,run,1,0,0,0,0,0
2022,15,PIT,CAR,11,3,2,83,7,1714,11,nickel,8,run,2,1,0,0,1,0
2022,15,PIT,CAR,11,1,10,81,7,1668,11,nickel,8,run,0,0,0,0,0,0
2022,15,PIT,CAR,11,2,10,81,7,1627,11,nickel,6,pass,0,0,0,0,1,0
2022,15,PIT,CAR,11,3,10,81,7,1623,11,nickel,6,pass,12,1,0,0,1,0
2022,15,PIT,CAR,11,1,10,69,7,1590,11,nickel,6,run,0,0,0,0,1,0
2022,15,PIT,CAR,11,2,10,69,7,1548,11,nickel,7,run,9,0,0,0,0,0
2022,15,PIT,CAR,11,3,1,60,7,1527,11,nickel,8,run,22,1,0,0,0,1
2022,15,PIT,CAR,11,1,10,38,7,1485,11,base,8,run,1,0,0,0,0,0
2022,15,PIT,CAR,11,2,9,37,7,1443,11,nickel,7,pass,18,1,0,0,1,0
2022,15,PIT,CAR,11,1,10,19,7,1414,11,nickel,6,run,2,0,0,0,1,0
2022,15,PIT,CAR,11,2,8,17,7,1375,11,nickel,6,run,2,0,0,0,1,0
2022,15,PIT,CAR,11,3,6,15,7,1333,11,nickel,7,pass,8,1,0,0,1,0
2022,15,PIT,CAR,11,1,10,22,7,1298,11,nickel,7,pass,0,0,0,0,1,0
2022,15,PIT,CAR,11,2,10,22,7,1256,11,nickel,6,pass,9,0,0,0,1,0
2022,15,PIT,CAR,11,3,1,13,7,1220,21,base,8,run,2,1,0,0,0,0
2022,15,PIT,CAR,11,1,10,11,7,1180,21,base,7,run,9,0,0,0,0,0
2022,15,PIT,CAR,11,2,1,2,7,1157,21,base,9,run,1,1,0,0,0,1
2022,15,PIT,CAR,11,1,1,1,7,1132,21,base,9,run,0,0,0,0,0,1
2022,15,PIT,CAR,11,2,1,1,7,1100,21,base,9,run,1,1,1,0,0,0
2022,15,CAR,PIT,12,1,10,75,-14,1097,12,base,7,pass,-2,0,0,0,0,0
2022,15,CAR,PIT,12,2,12,77,-14,1056,11,base,6,pass,45,1,0,0,1,0
2022,15,CAR,PIT,12,1,10,32,-14,1010,11,nickel,7,run,1,0,0,0,0,0
2022,15,CAR,PIT,12,2,9,31,-14,968,12,,8,pass,-8,0,0,0,0,0
2022,15,CAR,PIT,12,3,17,39,-14,922,11,dime,6,penalty,15,1,0,0,1,0
2022,15,CAR,PIT,12,1,10,34,-14,900,11,nickel,6,run,5,0,0,0,1,0
2022,15,CAR,PIT,12,2,5,29,-14,860,heavy,,7,pass,17,1,0,0,1,0
2022,15,CAR,PIT,12,1,10,12,-14,815,11,nickel,7,run,2,0,0,0,1,0
2022,15,CAR,PIT,12,2,8,10,-14,779,11,nickel,7,pass,0,0,0,0,0,0
2022,15,CAR,PIT,12,3,8,10,-14,771,11,nickel,5,run,-1,0,0,0,1,0
2022,15,CAR,PIT,12,4,9,11,-14,717,,,,field_goal,0,0,0,0,0,0
2022,15,PIT,CAR,13,1,10,75,11,712,11,base,7,pass,0,0,0,0,0,0
2022,15,PIT,CAR,13,2,10,75,11,706,12,base,8,run,4,0,0,0,0,0
2022,15,PIT,CAR,13,3,6,71,11,666,11,nickel,6,pass,-10,0,0,0,1,0
2022,15,PIT,CAR,13,4,16,81,11,632,,,,punt,0,0,0,0,0,0
2022,15,CAR,PIT,14,1,10,73,-11,621,11,nickel,,defenceFlag,5,0,0,0,0,0
2022,15,CAR,PIT,14,1,5,68,-11,598,11,nickel,6,pass,0,0,0,0,1,0
2022,15,CAR,PIT,14,2,5,68,-11,594,11,nickel,7,pass,13,1,0,0,1,0
2022,15,CAR,PIT,14,1,10,55,-11,575,11,nickel,6,pass,24,1,0,0,1,1
2022,15,CAR,PIT,14,1,10,31,-11,516,12,base,7,penalty,27,1,0,0,0,0
2022,15,CAR,PIT,14,1,4,4,-11,510,12,,9,run,2,0,0,0,0,0
2022,15,CAR,PIT,14,2,2,2,-11,472,heavy,,9,run,-2,0,0,0,0,0
2022,15,CAR,PIT,14,3,4,4,-11,424,11,dime,7,pass,-10,0,0,0,1,0
2022,15,CAR,PIT,14,4,14,14,-11,379,,,,field_goal,0,0,0,0,0,0
2022,15,PIT,CAR,15,1,10,75,8,375,12,base,8,run,1,0,0,0,0,0
2022,15,PIT,CAR,15,2,9,74,8,333,11,base,7,pass,0,0,0,0,1,0
2022,15,PIT,CAR,15,3,9,74,8,329,12,nickel,,offenceFlag,5,0,0,0,1,0
2022,15,PIT,CAR,15,3,14,79,8,329,12,nickel,8,pass,19,1,0,0,1,0
2022,15,PIT,CAR,15,1,10,60,8,283,12,base,7,run,6,0,0,0,0,0
2022,15,PIT,CAR,15,2,4,54,8,238,12,base,8,run,-2,0,0,0,0,0
2022,15,PIT,CAR,15,3,6,56,8,192,11,nickel,7,pass,9,1,0,0,1,0
2022,15,PIT,CAR,15,1,10,47,8,187,12,base,9,run,4,0,0,0,0,0
2022,15,PIT,CAR,15,2,6,43,8,181,21,base,8,run,5,0,0,0,0,0
2022,15,PIT,CAR,15,3,1,38,8,175,12,base,9,run,1,1,0,0,0,0
2022,15,PIT,CAR,15,1,10,37,8,129,12,base,8,run,1,0,0,0,0,0
2022,15,PIT,CAR,15,2,9,36,8,120,12,base,8,run,3,0,0,0,0,0
2022,15,PIT,CAR,15,3,6,33,8,115,21,base,7,run,1,0,0,0,0,0
2022,15,PIT,CAR,15,4,5,32,8,69,,,,field_goal,0,0,0,0,0,0
2022,15,CAR,PIT,16,1,10,63,-11,54,11,dime,3,pass,0,0,0,0,1,0
2022,15,CAR,PIT,16,2,10,63,-11,50,11,dime,5,pass,3,0,0,0,1,0
2022,15,CAR,PIT,16,3,7,60,-11,44,11,dime,4,pass,26,1,0,0,1,0
2022,15,CAR,PIT,16,2,10,34,-11,23,,,,field_goal,0,0,0,0,0,0
2022,15,SEA,SF,1,1,10,65,0,3594,12,base,7,run,5,0,0,0,1,0
2022,15,SEA,SF,1,2,5,60,0,3565,11,nickel,6,pass,5,1,0,0,1,0
2022,15,SEA,SF,1,1,10,55,0,3534,12,base,6,pass,-3,0,0,0,0,0
2022,15,SEA,SF,1,2,13,58,0,3492,11,nickel,6,pass,0,0,0,0,1,0
2022,15,SEA,SF,1,3,13,58,0,3486,11,nickel,5,pass,0,0,0,0,1,0
2022,15,SEA,SF,1,4,13,58,0,3481,,,,punt,0,0,0,0,0,0
2022,15,SF,SEA,2,1,10,90,0,3474,21,base,8,run,3,0,0,0,0,0
2022,15,SF,SEA,2,2,7,87,0,3443,21,base,8,pass,2,0,0,0,0,0
2022,15,SF,SEA,2,3,5,85,0,3400,11,dime,5,pass,4,0,0,0,1,0
2022,15,SF,SEA,2,4,1,81,0,3365,,,,punt,0,0,0,0,0,0
2022,15,SEA,SF,3,1,10,65,0,3357,12,base,6,pass,0,0,0,0,0,0
2022,15,SEA,SF,3,2,10,65,0,3352,11,nickel,6,run,-2,0,0,0,1,0
2022,15,SEA,SF,3,3,12,67,0,3303,11,nickel,4,pass,5,0,0,0,1,0
2022,15,SEA,SF,3,4,7,62,0,3261,,,,punt,0,0,0,0,0,0
2022,15,SF,SEA,4,1,10,86,0,3253,21,base,6,pass,7,0,0,0,0,0
2022,15,SF,SEA,4,2,3,79,0,3208,21,base,7,run,23,1,0,0,0,0
2022,15,SF,SEA,4,1,10,56,0,3166,21,base,8,run,3,0,0,0,0,0
2022,15,SF,SEA,4,2,7,53,0,3139,21,base,8,run,4,0,0,0,0,0
2022,15,SF,SEA,4,3,3,49,0,3097,11,dime,5,pass,8,1,0,0,1,0
2022,15,SF,SEA,4,1,10,41,0,3059,21,base,6,run,0,0,0,0,1,0
2022,15,SF,SEA,4,2,10,41,0,3015,21,base,7,pass,11,1,0,0,1,0
2022,15,SF,SEA,4,1,10,30,0,2971,21,base,8,run,2,0,0,0,1,0
2022,15,SF,SEA,4,2,8,28,0,2936,11,nickel,6,pass,28,1,1,0,1,0
2022,15,SEA,SF,5,1,10,68,-7,2921,heavy,base,8,run,3,0,0,0,1,0
2022,15,SEA,SF,5,2,7,65,-7,2887,12,base,8,pass,-11,0,0,0,1,0
2022,15,SEA,SF,5,3,18,76,-7,2849,11,nickel,4,pass,0,0,0,0,1,0
2022,15,SEA,SF,5,4,18,76,-7,2845,,,,punt,0,0,0,0,0,0
2022,15,SF,SEA,6,1,10,50,7,2837,21,base,6,pass,1,0,0,0,1,0
2022,15,SF,SEA,6,2,9,49,7,2798,21,base,6,pass,3,0,0,0,1,0
2022,15,SF,SEA,6,3,6,46,7,2756,11,dime,6,offenceFlag,10,0,0,0,1,0
2022,15,SF,SEA,6,3,16,56,7,2733,11,dime,5,pass,9,0,0,0,1,0
2022,15,SF,SEA,6,4,7,47,7,2701,11,dime,,defenceFlag,5,0,0,0,1,1
2022,15,SF,SEA,6,4,2,42,7,2700,,,,punt,0,0,0,0,0,0
2022,15,SEA,SF,7,1,10,75,-7,2691,11,nickel,7,pass,0,0,0,0,1,0
2022,15,SEA,SF,7,2,10,75,-7,2687,11,nickel,6,run,5,0,0,0,1,0
2022,15,SEA,SF,7,3,5,70,-7,2649,11,nickel,5,pass,4,0,0,0,1,0
2022,15,SEA,SF,7,4,16,81,-7,2611,,,,punt,0,0,0,0,0,0
2022,15,SF,SEA,8,1,10,76,7,2601,21,base,7,run,6,0,0,0,0,0
2022,15,SF,SEA,8,2,4,70,7,2563,21,base,7,pass,16,1,0,0,0,0
2022,15,SF,SEA,8,1,10,54,7,2525,11,nickel,7,run,2,0,0,0,0,0
2022,15,SF,SEA,8,1,18,62,7,2499,21,base,6,pass,9,0,0,0,1,0
2022,15,SF,SEA,8,2,9,53,7,2453,21,base,6,pass,0,0,0,0,1,0
2022,15,SF,SEA,8,3,9,53,7,2449,11,dime,6,pass,0,0,0,0,1,0
2022,15,SF,SEA,8,4,9,53,7,2444,,,,punt,0,0,0,0,0,0
2022,15,SEA,SF,9,1,10,82,-7,2437,11,nickel,7,run,2,0,0,0,1,0
2022,15,SEA,SF,9,2,8,80,-7,2396,11,nickel,6,pass,13,1,0,0,1,0
2022,15,SEA,SF,9,1,10,67,-7,2362,11,nickel,5,pass,13,1,0,0,1,1
2022,15,SEA,SF,9,1,10,54,-7,2322,heavy,base,7,pass,0,0,0,0,1,0
2022,15,SEA,SF,9,2,10,54,-7,2318,11,nickel,5,pass,2,0,0,0,1,0
2022,15,SEA,SF,9,3,8,52,-7,2279,11,nickel,,offenceFlag,5,0,0,0,1,0
2022,15,SEA,SF,9,3,13,57,-7,2254,11,nickel,6,run,18,1,0,0,1,0
2022,15,SEA,SF,9,1,10,39,-7,2216,heavy,base,8,run,5,0,0,0,0,0
2022,15,SEA,SF,9,2,5,34,-7,2177,12,base,8,pass,12,1,0,0,1,0
2022,15,SEA,SF,9,1,10,22,-7,2145,12,base,7,pass,2,0,0,0,1,0
2022,15,SEA,SF,9,2,8,20,-7,2101,12,base,6,pass,0,0,0,0,1,0
