season,week,playerId,position,points,touches,tds,dealt
2024,7,00-0038542,RB,17.7337,17.2250,0.6750,33.55 19.14 13.93 2.06 23.62 51.96 17.80 17.68 19.14 17.68 8.84 10.42 18.77 35.73 12.96 14.29 26.89 27.37 10.66 37.67 19.98 16.11 13.44 6.06 22.41 7.75 11.02 12.47 24.71 18.89 19.01 14.05 14.90 13.32 21.44 21.07 3.15 11.14 12.11 6.18
2024,7,00-0038543,WR,10.3413,6.6500,0.3000,10.45 5.39 17.03 25.33 11.32 6.47 1.62 1.94 9.38 4.20 4.42 8.41 1.72 5.60 27.81 5.82 13.90 7.98 6.36 3.45 4.74 5.39 18.65 18.11 39.66 13.47 7.33 9.81 0.00 24.36 2.37 9.48 3.23 3.66 22.96 13.80 9.05 10.24 0.00 18.75
2024,7,00-0038551,RB,5.6791,8.8500,0.3500,1.38 2.22 0.38 3.45 3.68 1.69 11.35 4.83 3.07 2.68 4.14 4.45 4.52 4.83 2.99 1.69 6.44 21.16 0.46 13.03 16.33 0.23 2.38 28.14 2.07 6.36 4.29 7.59 8.28 1.00 5.37 0.31 1.99 3.45 7.67 4.91 11.58 5.98 3.99 6.82
2024,7,00-0038555,RB,5.3269,10.1000,0.1750,1.94 11.64 7.01 2.05 4.74 3.66 4.42 2.48 3.23 8.62 10.13 5.50 19.72 7.76 0.65 5.71 4.42 2.59 1.94 10.78 6.04 1.51 1.51 1.40 6.90 5.93 3.34 19.62 5.39 1.19 0.86 3.99 7.87 9.59 3.45 2.69 0.65 2.48 0.43 9.27
2024,7,00-0038558,TE,2.7873,1.6750,0.1750,1.32 0.00 6.17 2.38 4.03 3.95 1.23 1.40 0.00 13.32 6.74 2.22 2.80 2.80 3.62 1.48 8.55 2.06 6.99 6.66 0.00 0.00 0.00 0.00 6.74 1.23 1.81 0.00 0.00 0.00 1.48 5.92 1.15 0.00 0.00 1.48 0.00 1.40 3.37 9.21
2024,7,00-0038559,WR,6.5169,5.4000,0.1250,0.00 8.89 8.31 14.05 1.34 0.00 10.42 6.98 4.30 8.12 9.27 4.30 8.60 5.45 2.87 5.64 11.66 6.40 7.36 7.36 3.82 5.54 6.88 10.80 4.20 2.77 10.80 7.74 5.16 7.74 5.16 8.31 9.75 4.68 5.73 7.26 0.00 8.03 12.52 2.48
2024,7,00-0038563,WR,7.9000,6.4500,0.3750,12.24 0.00 1.52 2.88 2.32 4.32 13.12 11.28 12.08 10.08 2.96 7.76 9.36 10.40 7.36 6.24 1.92 8.08 10.88 14.32 12.80 13.28 7.76 1.76 11.28 8.64 4.40 14.48 16.24 4.32 6.64 7.68 13.84 5.12 2.08 12.32 8.96 0.40 1.12 13.76
2024,7,00-0038573,WR,0.6500,0.8250,0.0000,1.50 0.00 -0.10 0.00 0.00 0.00 0.80 0.40 0.00 0.50 2.10 0.00 3.20 0.00 0.60 0.00 0.00 0.00 2.70 0.70 0.00 0.00 0.00 0.70 -0.50 2.60 0.00 0.00 0.00 0.90 2.40 0.00 4.10 0.00 0.00 0.00 0.00 1.20 0.00 2.20
2024,7,00-0038579,QB,6.8880,0.0000,0.0000,6.14 3.46 3.49 -0.61 1.44 4.16 9.12 10.34 8.83 6.24 1.79 2.91 12.54 7.42 2.85 9.66 12.16 9.89 10.78 4.19 4.38 5.79 7.33 5.79 12.45 8.67 9.60 5.38 10.85 12.70 3.90 6.88 9.73 1.50 10.21 11.07 11.17 2.18 6.05 3.07
2024,7,00-0038589,TE,2.3555,3.5250,0.0250,0.00 1.26 1.61 0.00 2.45 2.59 3.57 1.61 1.68 2.31 1.40 5.39 0.00 0.00 0.84 0.00 0.00 0.00 4.90 4.13 2.24 1.05 4.34 0.98 8.40 4.20 5.32 1.19 2.31 4.97 2.03 0.00 2.52 2.03 2.59 3.50 2.38 5.32 3.01 2.10
2024,7,00-0038597,RB,13.5956,14.8000,0.5750,13.93 5.07 11.19 17.94 27.76 1.16 9.92 8.13 21.22 5.28 9.82 24.91 20.27 6.44 12.24 12.88 11.29 6.86 10.66 12.14 28.50 16.57 6.23 23.33 11.08 12.88 14.36 14.57 15.20 19.84 11.19 24.17 11.40 5.17 21.01 13.09 19.42 17.94 3.80 4.96
2024,7,00-0038606,WR,2.5974,1.3250,0.1250,0.00 7.01 0.00 0.00 0.00 2.05 1.51 0.00 3.23 0.00 11.96 1.72 2.05 1.08 1.40 2.05 1.72 0.00 0.00 4.20 0.00 0.00 2.59 0.00 11.21 2.69 0.00 0.00 0.00 7.98 10.02 12.93 0.00 2.16 6.47 2.26 2.05 0.00 1.29 2.26
2024,7,00-0038608,WR,2.6980,2.2000,0.0750,3.16 4.42 1.10 1.10 1.18 0.95 4.73 5.21 3.87 3.47 2.60 0.00 11.52 0.00 7.97 0.00 2.52 3.00 1.26 3.00 1.66 0.95 0.00 0.00 0.00 2.84 0.00 0.00 2.92 5.29 10.65 3.71 1.50 1.34 0.00 1.81 2.68 7.18 0.87 3.47
2024,7,00-0038611,RB,4.7377,4.8000,0.2000,2.44 5.29 1.90 2.71 1.49 10.03 8.40 8.27 1.90 3.39 1.76 0.00 2.30 2.71 5.29 8.81 0.14 7.18 3.39 13.01 6.78 2.98 3.25 2.44 12.34 0.95 3.80 0.54 2.44 4.20 3.39 5.15 24.94 4.20 1.49 0.00 5.29 1.49 10.84 2.58
2024,7,00-0038618,WR,1.7750,0.7500,0.1000,0.50 0.00 2.00 0.00 9.40 0.00 4.20 0.00 7.10 0.00 0.00 0.00 0.00 2.50 0.00 7.30 2.20 2.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 8.60 0.00 0.00 1.80 1.60 0.00 2.20 6.90 8.80 0.00 1.30 0.00 1.80 0.00 0.00
2024,7,00-0038619,WR,3.4042,2.3000,0.1250,0.00 0.00 1.69 2.74 0.00 0.00 6.54 8.76 1.79 2.11 13.09 8.13 0.00 11.82 1.48 0.00 4.64 7.92 5.28 4.22 0.00 8.23 0.00 0.00 1.16 3.27 0.00 0.00 0.00 5.07 4.75 2.64 0.00 3.17 7.92 1.27 2.43 2.43 0.00 13.62
2024,7,00-0038621,WR,10.7802,8.6000,0.4250,2.05 8.13 15.78 8.05 12.23 7.65 7.34 20.04 7.73 11.68 3.47 14.59 6.78 3.71 4.10 15.07 4.10 9.55 8.13 4.89 8.68 5.44 11.68 15.70 12.86 23.35 8.20 17.20 19.64 10.02 21.62 5.52 15.23 3.47 22.33 4.42 8.05 13.10 11.12 18.54
2024,7,00-0038632,WR,0.3325,0.4250,0.0000,0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.03 0.00 0.00 4.06 1.61 0.00 0.00 0.00 0.00 0.00 0.00 0.91 0.00 1.47 0.00 0.00 0.00 0.00 0.00 0.00 1.19 0.00 0.00 1.05 0.00 0.00 0.00 0.00 0.00
2024,7,00-0038636,RB,2.1906,2.3250,0.1500,0.00 2.05 0.86 2.05 1.19 0.43 1.51 0.22 2.91 16.92 -0.22 0.00 -0.11 0.00 0.11 0.00 1.29 0.00 0.00 0.86 0.00 8.95 10.89 0.75 1.29 0.32 2.59 0.00 0.00 2.59 10.13 0.00 2.37 0.32 0.22 2.59 7.44 5.71 0.11 1.29
2024,7,00-0038647,WR,3.3611,1.4750,0.1500,3.22 0.00 9.00 1.67 0.00 0.00 3.78 0.00 0.00 0.00 13.00 8.67 2.67 3.89 0.00 16.44 0.00 15.22 0.00 0.00 0.00 3.78 0.00 3.33 1.67 2.89 7.78 12.89 2.11 0.00 0.00 0.00 0.00 1.56 6.00 3.22 3.00 0.00 6.56 2.11
2024,7,00-0038678,RB,2.3633,3.1000,0.0750,2.07 2.38 1.61 3.37 1.99 1.76 3.99 4.29 0.23 0.00 2.53 1.38 1.61 0.00 -0.08 2.91 2.53 0.00 3.99 0.00 0.61 0.00 4.60 0.23 3.07 0.00 3.53 0.15 1.53 2.53 0.69 3.53 6.06 9.05 7.67 6.59 0.31 0.00 1.15 6.67
2024,7,00-0038685,RB,1.7283,3.0750,0.0250,0.00 2.38 0.00 0.00 0.23 0.00 0.91 8.27 1.59 1.47 1.25 0.00 0.91 1.25 7.93 0.00 1.59 4.42 4.42 1.13 1.81 0.00 0.34 2.61 0.34 1.59 0.34 0.00 0.34 0.34 0.34 0.23 3.06 5.78 7.71 0.00 1.02 0.00 2.27 3.29
2024,7,00-0038705,RB,4.1041,5.2000,0.1000,3.63 2.77 4.59 12.33 7.36 0.48 2.58 6.21 2.48 2.39 2.96 2.29 3.63 2.77 -0.19 1.24 7.26 1.24 2.96 2.20 7.17 2.01 0.48 5.54 5.64 7.07 3.06 1.43 8.79 6.21 0.00 1.91 0.38 7.55 4.49 2.87 6.88 6.31 11.28 3.92
2024,7,00-0038710,TE,2.6929,2.8250,0.0750,2.43 1.54 1.22 12.09 8.92 4.30 1.14 3.81 0.00 1.05 4.06 7.38 2.92 2.60 2.43 0.00 3.73 0.00 3.97 0.00 0.00 4.46 2.27 0.00 0.00 1.22 4.79 3.57 0.00 5.19 2.60 0.00 0.00 1.30 1.05 2.92 5.19 3.49 0.00 6.08
2024,7,00-0038752,WR,2.8157,2.0500,0.0250,0.00 3.88 0.00 2.48 5.50 0.00 8.19 1.72 2.16 0.00 5.71 7.11 0.00 2.05 4.53 7.01 0.00 4.20 1.29 0.00 3.77 4.53 8.30 4.42 0.00 3.34 2.59 10.56 0.00 0.00 6.14 5.28 0.00 5.82 0.00 0.00 0.00 0.00 2.05 0.00
2024,7,00-0038794,RB,4.0202,7.3250,0.0750,0.18 4.39 0.70 6.67 8.95 1.67 3.60 7.72 9.74 2.55 2.98 5.09 2.19 3.51 6.14 3.51 3.07 1.67 8.43 7.11 3.86 9.22 0.88 0.00 15.10 4.74 3.86 0.88 1.05 0.61 0.09 2.46 -0.26 4.13 3.25 5.71 5.00 5.09 5.27 0.00
2024,7,00-0038797,RB,5.8962,6.1000,0.2250,2.95 10.43 19.38 6.46 7.25 9.41 2.83 10.31 4.42 1.13 4.53 2.95 0.57 2.49 3.17 3.63 3.06 8.95 14.39 1.25 10.99 6.35 16.77 2.72 1.70 0.00 7.03 1.81 1.47 9.63 2.49 3.06 1.59 0.79 4.87 4.65 12.81 2.38 21.87 3.29
2024,7,00-0038824,WR,1.8083,1.1500,0.0250,2.07 0.00 0.00 2.17 0.00 0.00 2.89 1.24 0.00 1.76 2.17 0.00 2.58 0.00 1.55 1.24 2.17 0.00 0.00 1.65 10.02 0.00 3.31 0.00 4.75 0.00 0.00 0.83 1.24 5.48 0.00 4.24 0.83 8.47 9.82 0.00 0.00 0.00 0.00 1.86
2024,7,00-0038933,TE,10.9922,5.2000,0.4000,12.57 3.14 7.41 6.06 2.02 4.71 4.26 8.30 8.98 12.91 8.75 14.81 6.06 4.38 14.70 26.37 0.00 10.66 4.38 10.89 11.22 39.50 14.48 0.00 2.02 13.80 7.74 5.05 25.92 6.85 27.16 24.02 17.51 11.78 3.48 12.91 13.13 0.00 15.94 15.82
2024,7,00-0038935,TE,4.4566,2.9500,0.1500,7.87 8.30 6.68 5.39 0.00 10.99 2.48 0.00 12.50 8.84 7.98 0.00 3.13 4.63 10.89 1.51 0.00 3.88 1.40 10.24 8.95 4.85 2.26 3.66 0.00 4.96 3.77 0.00 2.59 0.00 1.51 4.85 2.69 3.88 5.07 3.34 3.02 7.54 5.82 2.80
2024,7,00-0038938,WR,1.1202,1.1500,0.0250,0.00 1.56 1.30 7.28 0.00 0.00 1.30 1.39 0.00 1.21 1.82 0.00 0.00 0.00 1.47 3.03 0.00 0.00 3.21 0.00 0.95 0.00 1.56 0.00 0.00 5.89 0.00 0.00 2.43 0.00 1.47 0.00 0.00 0.00 2.17 0.00 1.30 2.86 0.00 2.60
2024,7,00-0038951,RB,4.7327,5.0250,0.2000,0.00 3.72 0.52 4.13 3.41 7.03 3.62 0.83 3.72 1.55 7.34 3.93 1.65 9.61 3.72 7.13 2.07 12.81 2.79 4.44 4.75 3.20 11.68 0.00 1.34 1.34 1.24 8.58 3.72 11.37 7.34 1.65 1.34 4.03 8.89 8.58 0.31 2.48 5.17 18.29
2024,7,00-0038977,WR,8.8400,4.9500,0.3500,2.70 17.50 8.90 10.60 11.10 10.20 10.60 4.60 5.60 3.20 0.00 9.50 6.50 4.90 2.20 13.30 10.40 -0.50 9.40 3.50 0.10 19.10 10.30 3.40 11.60 5.20 8.50 31.60 10.00 18.80 -1.00 10.00 1.30 3.80 14.90 9.80 16.60 14.30 12.90 8.20
2024,7,00-0038979,WR,0.9936,1.4750,0.0250,0.00 0.00 0.00 0.24 0.00 0.00 1.14 0.24 0.00 1.05 0.00 0.00 0.00 0.73 0.00 1.05 0.24 5.11 0.00 4.70 0.00 2.43 0.00 1.22 0.00 1.38 2.51 0.00 1.38 0.00 7.22 2.11 0.00 3.49 0.32 0.00 0.00 2.68 0.49 0.00
2024,7,00-0038994,WR,13.0381,5.5500,0.5250,6.41 5.72 12.36 1.72 23.46 25.29 21.17 8.93 9.61 21.63 10.76 33.19 7.21 17.28 9.04 9.84 5.61 5.95 22.55 10.53 10.30 12.93 4.58 12.59 14.42 7.10 9.27 17.17 3.78 9.50 17.17 18.31 8.35 14.53 16.14 19.68 13.28 8.58 17.97 17.62
2024,7,00-0038996,TE,13.4470,6.3500,0.4500,10.65 2.04 7.59 20.06 19.15 2.15 19.27 20.17 14.39 21.76 6.46 13.03 10.99 7.48 9.52 23.91 4.65 32.87 10.65 2.61 19.95 20.06 5.10 4.65 11.79 19.61 9.97 3.63 4.99 1.81 36.27 15.75 32.53 17.00 7.59 2.15 10.99 32.30 11.90 10.43
2024,7,00-0038997,WR,7.2458,5.2250,0.1500,5.54 2.19 3.13 1.46 3.55 3.76 16.40 6.79 14.83 10.34 7.21 6.89 6.68 1.67 7.94 6.06 6.37 16.92 12.64 1.57 22.46 2.72 0.00 7.10 6.68 5.22 2.82 5.33 3.76 5.22 18.59 4.60 11.49 12.22 9.71 5.22 3.45 8.25 1.98 11.07
2024,7,00-0039040,RB,11.0176,11.4750,0.6250,1.46 1.64 12.66 12.39 15.94 20.86 0.09 9.84 9.20 11.84 10.57 3.64 10.66 22.05 3.37 7.11 13.30 2.55 2.00 2.37 17.04 19.86 12.12 3.83 3.37 3.74 15.94 10.75 18.86 12.39 21.32 11.48 21.14 11.02 25.15 0.73 8.20 19.68 24.87 5.65
2024,7,00-0039041,TE,1.3927,0.8750,0.0500,1.72 2.77 0.00 1.62 0.00 1.15 0.00 5.92 0.00 0.00 3.92 0.00 1.72 1.91 0.00 0.00 0.00 0.00 3.63 0.00 0.00 0.00 2.77 2.96 0.00 0.00 2.10 0.00 7.36 0.00 0.00 1.62 5.06 0.00 1.62 0.00 7.84 0.00 0.00 0.00
2024,7,00-0039052,WR,1.0488,0.7750,0.0000,0.93 1.45 3.00 2.79 0.00 3.20 0.00 0.00 0.00 0.00 0.00 1.65 0.00 2.79 0.00 3.41 1.55 0.00 2.48 0.00 0.00 1.45 1.55 0.00 0.00 0.00 1.96 0.00 0.00 3.20 1.55 0.00 0.00 1.55 0.00 3.41 0.00 3.00 1.03 0.00
2024,7,00-0039062,WR,4.2549,3.8250,0.1750,1.73 7.11 5.28 2.00 1.55 8.29 5.01 0.00 5.01 13.85 1.00 6.29 1.28 16.04 6.92 0.00 2.19 1.46 7.56 5.56 0.00 6.01 11.57 2.19 1.37 5.38 0.00 8.20 12.57 7.20 0.00 4.56 3.55 1.82 1.73 0.36 0.00 1.91 2.64 1.00
2024,7,00-0039064,WR,21.1116,7.8500,0.7500,5.43 4.44 23.56 5.55 43.41 15.66 26.02 41.81 6.66 35.89 19.49 17.64 21.58 18.01 29.23 1.73 4.44 32.81 34.78 41.32 28.00 32.07 12.09 11.96 40.95 17.02 10.98 11.72 46.99 40.08 12.09 15.54 5.43 23.80 7.28 20.47 24.54 20.47 13.07 20.47
2024,7,00-0039065,TE,4.6227,2.3250,0.1000,0.00 5.83 6.82 7.04 0.00 6.93 15.51 1.87 1.21 0.00 1.10 0.00 0.00 2.31 6.05 9.57 1.21 2.53 3.30 9.68 12.43 13.86 0.00 2.09 16.72 1.65 6.05 1.76 3.41 1.65 14.08 2.64 2.97 7.59 1.87 1.98 4.29 0.00 0.00 8.91
2024,7,00-0039066,TE,2.9680,2.8750,0.0250,3.28 5.04 1.52 4.72 1.12 2.96 1.84 0.00 2.72 3.28 1.20 2.08 0.00 4.48 0.00 3.20 1.84 2.32 1.92 1.52 6.40 1.04 6.88 4.16 3.52 2.32 0.00 0.00 5.52 1.52 1.28 2.80 4.64 6.16 5.52 2.08 12.08 0.00 1.04 6.72
2024,7,00-0039067,WR,12.0325,7.2000,0.3250,23.80 17.80 5.00 21.80 1.90 11.70 4.90 9.80 5.60 5.80 18.10 5.00 8.80 4.00 8.50 8.50 4.10 5.10 7.90 12.80 25.20 18.80 14.30 11.00 4.80 3.20 23.60 5.80 12.20 5.90 16.50 2.80 24.20 11.10 7.20 4.40 34.70 6.00 27.80 30.90
2024,7,00-0039074,TE,1.1056,0.9500,0.0250,0.00 0.00 1.89 0.00 6.33 0.00 0.00 0.00 0.00 0.00 12.33 3.89 0.00 0.00 0.00 0.00 4.22 1.44 0.00 0.00 0.00 0.00 0.00 0.00 2.33 1.33 2.33 1.11 1.67 2.89 0.00 0.00 0.00 0.00 0.00 2.44 0.00 0.00 0.00 0.00
2024,7,00-0039075,WR,10.3972,5.5000,0.2250,17.22 23.00 12.11 14.56 14.78 3.00 11.78 27.00 21.33 -0.11 14.11 11.67 14.33 5.00 21.78 3.89 12.11 0.00 9.56 23.89 21.44 5.56 0.44 13.44 4.44 14.11 0.00 4.22 0.00 0.00 8.67 10.22 21.67 16.78 2.33 2.56 8.44 0.33 8.78 11.44
2024,7,00-0039139,RB,11.7563,13.6000,0.4250,15.18 10.45 25.85 24.86 15.40 10.56 8.80 3.96 1.32 9.24 6.49 9.90 5.17 13.09 3.08 18.92 11.77 11.22 7.26 9.79 13.42 15.95 17.93 12.10 14.41 7.59 14.08 14.08 14.74 13.53 3.41 8.14 2.31 1.76 11.22 19.14 19.91 24.86 17.38 1.98
2024,7,00-0039146,WR,15.7618,7.3250,0.5000,25.05 30.94 32.98 28.22 31.51 7.14 24.03 7.48 23.91 6.01 5.89 23.35 7.93 3.06 53.38 11.79 14.28 9.75 9.52 15.07 3.40 7.93 11.67 9.41 13.15 21.42 7.37 32.87 4.42 16.21 12.13 15.41 7.71 27.65 15.87 3.40 15.30 3.74 7.25 22.89
2024,7,00-0039152,QB,7.6611,2.4000,0.1500,8.95 10.36 0.46 1.99 3.22 5.81 7.56 10.70 5.80 1.33 9.24 14.67 7.67 5.99 6.66 13.57 3.36 5.60 8.99 1.86 3.19 2.95 11.26 8.64 9.41 3.14 16.59 25.31 4.42 15.05 5.75 10.39 4.65 3.56 6.16 8.83 7.67 13.01 6.10 6.58
2024,7,00-0039163,QB,20.2565,2.0000,0.0750,18.14 25.06 23.48 12.38 23.54 15.34 24.04 6.86 31.24 22.34 25.92 15.84 26.84 20.42 18.38 46.44 26.34 26.74 12.88 9.00 19.88 13.28 34.24 19.28 13.44 2.46 26.28 33.14 24.28 29.72 5.90 17.28 17.20 16.26 17.56 15.42 20.36 9.84 23.30 19.92
2024,7,00-0039165,RB,12.6262,12.6500,0.4500,19.51 13.36 7.54 23.60 7.65 1.72 9.59 6.90 20.91 22.96 23.93 6.57 3.66 17.35 3.13 15.52 2.80 16.06 14.33 15.84 6.79 9.16 22.96 11.75 28.45 2.91 12.29 9.70 13.58 6.57 6.14 7.01 15.63 15.09 26.94 7.54 6.57 13.90 14.01 15.09
2024,7,00-0039325,RB,3.1025,5.1500,0.0750,3.10 4.00 3.30 1.50 5.00 0.70 2.80 2.90 0.70 7.10 1.40 4.90 1.20 5.80 0.60 2.60 2.80 6.50 1.30 0.90 -0.20 0.90 0.70 0.40 2.00 5.80 1.00 10.90 3.30 6.90 0.50 2.00 1.00 2.90 2.50 0.60 3.70 12.10 0.00 8.00
2024,7,00-0039337,WR,10.9460,11.1500,0.1500,7.97 12.22 7.63 7.02 8.49 2.08 7.80 25.91 7.63 7.37 7.89 12.74 10.57 4.33 15.69 10.57 20.02 11.09 7.63 19.93 9.36 8.41 6.59 13.17 9.19 16.73 4.51 16.21 9.62 6.15 8.75 5.81 27.73 13.35 16.81 9.19 19.67 6.76 8.58 6.67
2024,7,00-0039338,TE,9.1960,8.5000,0.1750,8.72 9.84 3.84 6.16 5.44 6.80 11.92 5.68 14.32 18.00 8.00 8.48 18.88 12.16 3.44 7.12 5.60 8.48 8.08 6.96 4.16 10.16 2.64 10.64 12.24 9.92 19.60 4.40 7.52 13.36 7.60 9.92 3.28 4.08 13.68 14.88 11.76 14.72 4.32 11.04
2024,7,00-0039342,WR,7.0474,5.2000,0.1750,6.38 5.38 11.57 8.66 14.67 14.49 7.20 2.64 9.48 8.56 3.92 9.75 13.76 3.74 4.28 24.42 4.46 4.46 7.02 4.65 5.38 1.28 1.37 8.56 4.10 3.01 2.64 1.28 7.84 0.00 19.95 1.82 4.19 3.74 3.10 1.82 13.21 8.56 6.10 14.49
2024,7,00-0039355,WR,5.7916,2.8000,0.1000,6.10 4.47 27.52 0.00 2.58 2.98 2.44 1.49 18.16 5.56 5.96 6.78 0.00 5.29 3.39 2.03 11.12 5.69 9.08 2.30 3.12 1.90 5.15 0.00 1.90 5.29 2.85 0.00 3.12 18.16 0.00 3.93 10.84 7.86 3.39 9.49 0.00 23.72 2.30 5.69
2024,7,00-0039356,TE,3.9907,3.2500,0.0500,3.92 6.01 1.37 0.00 6.10 5.65 14.03 4.28 6.47 0.00 5.83 0.00 1.55 4.01 2.64 2.37 4.56 4.92 3.19 1.28 11.21 2.82 3.10 3.10 5.74 5.38 3.55 1.37 3.10 3.83 2.82 2.55 0.00 3.74 0.00 2.64 7.02 6.47 9.20 3.83
2024,7,00-0039361,RB,10.2532,10.3750,0.4750,13.43 22.22 18.19 3.41 2.48 2.89 25.52 9.30 6.30 10.13 11.47 4.65 7.54 11.06 5.06 4.65 22.94 12.19 12.61 2.89 9.20 25.73 8.16 7.23 7.54 2.58 15.81 0.52 13.74 3.31 12.71 11.47 1.96 9.30 16.84 4.03 3.31 25.63 18.70 3.41
2024,7,00-0039363,RB,2.2833,2.7500,0.1000,1.56 0.00 1.56 2.56 0.89 1.44 0.33 1.22 1.67 5.22 2.89 6.22 0.89 1.22 0.11 0.78 10.11 0.33 0.67 2.56 1.33 0.67 -0.22 4.56 1.56 1.56 2.11 13.11 1.44 1.56 0.22 7.11 0.44 1.78 0.00 0.11 0.00 2.44 9.33 0.00
2024,7,00-0039364,RB,0.8745,0.9250,0.0000,0.00 0.00 0.00 1.76 0.00 0.00 2.53 2.09 0.00 0.00 1.65 3.19 0.00 2.42 0.00 0.33 0.00 0.99 0.00 0.33 5.28 0.00 0.00 4.29 0.00 0.11 2.86 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.76 0.00 0.22 2.86 2.31 0.00
2024,7,00-0039373,RB,1.1279,1.6750,0.0750,0.35 6.50 7.90 1.32 0.00 0.00 0.79 0.61 0.61 0.88 0.97 0.35 0.18 0.44 1.58 0.26 0.00 0.44 0.35 -0.18 0.88 0.70 0.00 0.44 0.88 -0.09 5.62 0.53 0.44 2.90 0.79 6.14 0.61 0.00 0.00 0.00 0.26 1.40 0.26 0.00
2024,7,00-0039376,QB,9.0977,3.6500,0.1750,16.53 5.75 8.43 9.89 6.46 2.44 4.31 11.90 14.47 16.88 8.76 8.17 5.17 7.36 5.26 8.07 8.94 7.11 10.21 4.17 20.90 7.47 9.18 16.71 2.94 8.82 7.25 8.72 8.86 1.90 18.06 5.24 22.40 12.62 9.63 11.68 7.21 8.28 3.28 2.45
2024,7,00-0039384,RB,7.3862,11.0500,0.4000,4.25 7.63 4.16 7.63 7.63 17.59 2.43 9.36 18.72 4.16 13.87 9.01 7.19 8.58 8.67 5.03 0.61 0.87 19.33 17.16 23.66 4.59 7.54 3.21 9.88 3.99 3.99 1.56 8.06 1.47 7.54 2.86 4.33 7.80 0.00 5.46 0.78 6.41 10.40 8.06
2024,7,00-0039386,WR,6.2368,5.9750,0.1500,12.11 4.98 9.51 5.14 12.19 1.15 1.38 2.15 13.95 7.21 5.98 11.88 5.52 5.90 4.60 10.50 4.14 6.13 5.06 1.76 3.22 2.61 9.43 6.06 6.98 9.05 5.52 1.23 9.20 0.00 7.51 6.21 10.43 5.37 12.73 0.77 6.67 10.04 0.00 5.21
2024,7,00-0039391,RB,6.6400,6.8000,0.1000,8.90 9.30 6.00 3.50 1.40 9.70 3.90 17.20 0.00 13.60 3.40 5.20 9.20 7.90 5.00 4.30 4.10 5.70 10.00 2.90 14.10 1.50 17.80 15.20 3.80 8.50 1.60 9.70 6.50 6.40 6.10 8.40 2.30 0.10 5.30 6.50 5.90 4.20 1.40 9.10
2024,7,00-0039424,WR,7.4084,6.3500,0.0750,4.83 1.14 3.07 6.06 15.80 6.14 14.13 1.58 14.40 1.32 8.87 1.32 4.92 9.92 2.72 9.22 20.19 8.69 1.58 14.40 3.60 4.13 6.85 5.53 3.51 8.78 9.92 0.00 4.13 2.72 16.50 14.04 0.00 4.83 4.30 23.44 12.99 7.37 10.88 2.55
2024,7,00-0039491,WR,3.4303,2.4000,0.1250,0.00 1.73 0.00 2.92 0.00 5.65 1.91 0.91 1.46 3.37 0.00 0.00 2.46 6.92 4.46 3.83 0.00 0.00 0.00 0.00 1.46 5.10 6.83 1.64 17.31 5.10 3.01 1.91 0.00 9.02 7.56 1.46 8.47 5.10 1.55 5.83 2.55 0.00 17.68 0.00
2024,7,00-0039521,WR,1.1562,0.7750,0.0250,3.82 3.73 0.00 1.24 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.82 0.00 0.00 0.00 0.00 0.00 6.50 0.00 1.72 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.58 1.05 2.39 1.34 0.00 4.11 2.39 1.72 0.00 0.00 11.85 0.00
2024,7,00-0039623,WR,3.4596,3.5750,0.0750,2.22 5.60 0.00 1.23 0.00 1.15 6.75 3.30 0.00 10.04 2.68 4.52 4.22 1.61 0.00 1.07 7.59 1.15 6.21 2.45 4.06 4.45 7.67 1.53 2.22 8.13 4.60 1.99 2.76 4.06 6.44 1.99 2.53 2.53 7.59 7.90 2.84 0.00 1.92 1.38
2024,7,00-0039732,QB,11.2566,5.6750,0.4500,21.94 3.97 15.91 11.92 28.40 14.78 13.25 14.80 11.64 19.12 8.71 0.25 4.88 10.25 8.99 8.22 13.59 12.97 12.96 19.91 7.15 16.48 6.46 7.58 8.65 14.97 0.26 15.54 6.60 6.04 18.92 6.07 3.34 13.78 9.06 9.39 16.41 8.37 11.85 6.86
2024,7,00-0039738,RB,3.2167,4.7000,0.1000,0.00 0.67 1.44 0.00 1.56 0.00 1.67 4.22 1.33 0.11 6.89 10.00 1.44 1.89 8.44 3.78 9.56 3.00 3.89 16.00 5.78 0.00 0.00 1.44 3.44 12.22 0.00 0.11 0.33 1.00 2.89 6.22 2.33 0.67 0.56 0.00 1.44 0.22 3.33 10.78
2024,7,00-0039751,WR,3.8667,2.1750,0.1000,3.33 2.33 4.78 0.00 4.56 3.22 1.78 4.44 11.89 0.00 3.78 8.44 0.00 0.00 0.00 0.00 1.56 15.11 5.44 3.56 0.00 7.56 7.33 1.33 1.56 2.44 4.33 12.44 0.00 3.78 0.00 5.00 0.00 0.00 7.44 2.33 8.11 4.67 12.11 0.00
