season,week,gsisId
2026,2,00-0034732
2026,2,00-0034733
2026,2,00-0034735
2026,2,00-0034737
2026,2,00-0034747
2026,2,00-0034748
2026,2,00-0034750
2026,2,00-0034761
2026,2,00-0034764
2026,2,00-0034765
2026,2,00-0034766
2026,2,00-0034771
2026,2,00-0034772
2026,2,00-0034775
2026,2,00-0034777
2026,2,00-0034783
2026,2,00-0034784
2026,2,00-0034786
2026,2,00-0034788
2026,2,00-0034791
2026,2,00-0034795
2026,2,00-0034799
2026,2,00-0034808
2026,2,00-0034816
2026,2,00-0034819
2026,2,00-0034830
2026,2,00-0034838
2026,2,00-0034845
2026,2,00-0034854
2026,2,00-0034859
2026,2,00-0034860
2026,2,00-0034861
2026,2,00-0034862
2026,2,00-0034863
2026,2,00-0034867
2026,2,00-0034869
2026,2,00-0034870
2026,2,00-0034876
2026,2,00-0034878
2026,2,00-0034883
2026,2,00-0034888
2026,2,00-0034890
2026,2,00-0034892
2026,2,00-0034893
2026,2,00-0034894
2026,2,00-0034897
2026,2,00-0034899
2026,2,00-0034900
2026,2,00-0034915
2026,2,00-0034922
2026,2,00-0034928
2026,2,00-0034930
2026,2,00-0034932
2026,2,00-0034935
2026,2,00-0034943
2026,2,00-0034949
2026,2,00-0034955
2026,2,00-0034959
2026,2,00-0034961
2026,2,00-0034970
2026,2,00-0034971
2026,2,00-0034972
2026,2,00-0034983
2026,2,00-0034988
2026,2,00-0034995
2026,2,00-0035002
2026,2,00-0035006
2026,2,00-0035009
2026,2,00-0035013
2026,2,00-0035018
2026,2,00-0035019
2026,2,00-0035022
2026,2,00-0035025
2026,2,00-0035039
2026,2,00-0035040
2026,2,00-0035043
2026,2,00-0035045
2026,2,00-0035058
2026,2,00-0035070
2026,2,00-0035090
2026,2,00-0035099
2026,2,00-0035100
2026,2,00-0035101
2026,2,00-0035102
2026,2,00-0035104
2026,2,00-0035120
2026,2,00-0035121
2026,2,00-0035126
2026,2,00-0035140
2026,2,00-0035146
2026,2,00-0035148
2026,2,00-0035153
2026,2,00-0035154
2026,2,00-0035161
2026,2,00-0035163
2026,2,00-0035164
2026,2,00-0035181
2026,2,00-0035184
2026,2,00-0035187
2026,2,00-0035194
2026,2,00-0035200
2026,2,00-0035215
2026,2,00-0035216
2026,2,00-0035217
2026,2,00-0035218
2026,2,00-0035222
2026,2,00-0035228
2026,2,00-0035243
2026,2,00-0035246
2026,2,00-0035251
2026,2,00-0035256
2026,2,00-0035259
2026,2,00-0035264
2026,2,00-0035268
2026,2,00-0035273
2026,2,00-0035275
2026,2,00-0035282
2026,2,00-0035283
2026,2,00-0035287
2026,2,00-0035289
2026,2,00-0035291
2026,2,00-0035296
2026,2,00-0035297
2026,2,00-0035298
2026,2,00-0035299
2026,2,00-0035303
2026,2,00-0035304
2026,2,00-0035308
2026,2,00-0035309
2026,2,00-0035310
2026,2,00-0035311
2026,2,00-0035313
2026,2,00-0035320
2026,2,00-0035329
2026,2,00-0035341
2026,2,00-0035342
2026,2,00-0035345
2026,2,00-0035350
2026,2,00-0035353
2026,2,00-0035356
2026,2,00-0035359
2026,2,00-0035361
2026,2,00-0035374
2026,2,00-0035385
2026,2,00-0035387
2026,2,00-0035394
2026,2,00-0035396
2026,2,00-0035399
2026,2,00-0035401
2026,2,00-0035406
2026,2,00-0035414
2026,2,00-0035417
2026,2,00-0035427
2026,2,00-0035428
2026,2,00-0035432
2026,2,00-0035436
2026,2,00-0035442
2026,2,00-0035448
2026,2,00-0035450
2026,2,00-0035454
2026,2,00-0035457
2026,2,00-0035467
2026,2,00-0035474
2026,2,00-0035475
2026,2,00-0035480
2026,2,00-0035483
2026,2,00-0035489
2026,2,00-0035491
2026,2,00-0035494
2026,2,00-0035500
2026,2,00-0035505
2026,2,00-0035510
2026,2,00-0035512
2026,2,00-0035520
2026,2,00-0035527
2026,2,00-0035529
2026,2,00-0035535
2026,2,00-0035539
2026,2,00-0035546
2026,2,00-0035547
2026,2,00-0035548
2026,2,00-0035551
2026,2,00-0035553
2026,2,00-0035562
2026,2,00-0035567
2026,2,00-0035572
2026,2,00-0035577
2026,2,00-0035587
2026,2,00-0035589
2026,2,00-0035590
2026,2,00-0035592
2026,2,00-0035593
2026,2,00-0035594
2026,2,00-0035596
2026,2,00-0035597
2026,2,00-0035602
2026,2,00-0035603
2026,2,00-0035621
2026,2,00-0035624
2026,2,00-0035628
2026,2,00-0035639
2026,2,00-0035645
2026,2,00-0035652
2026,2,00-0035657
2026,2,00-0035660
2026,2,00-0035664
2026,2,00-0035671
2026,2,00-0035676
2026,2,00-0035691
2026,2,00-0035700
2026,2,00-0035701
2026,2,00-0035703
2026,2,00-0035715
2026,2,00-0035726
2026,2,00-0035728
2026,2,00-0035735
2026,2,00-0035750
2026,2,00-0035752
2026,2,00-0035760
2026,2,00-0035771
2026,2,00-0035786
2026,2,00-0035787
2026,2,00-0035789
2026,2,00-0035806
2026,2,00-0035819
2026,2,00-0035823
2026,2,00-0035825
2026,2,00-0035831
2026,2,00-0035835
2026,2,00-0035838
2026,2,00-0035844
2026,2,00-0035848
2026,2,00-0035860
2026,2,00-0035864
2026,2,00-0035868
2026,2,00-0035869
2026,2,00-0035876
2026,2,00-0035883
2026,2,00-0035887
2026,2,00-0035891
2026,2,00-0035898
2026,2,00-0035908
2026,2,00-0035912
2026,2,00-0035924
2026,2,00-0035934
2026,2,00-0035935
2026,2,00-0035939
2026,2,00-0035947
2026,2,00-0035956
2026,2,00-0035957
2026,2,00-0035973
2026,2,00-0035976
2026,2,00-0035978
2026,2,00-0035987
2026,2,00-0035988
2026,2,00-0035993
2026,2,00-0036000
2026,2,00-0036005
2026,2,00-0036006
2026,2,00-0036008
2026,2,00-0036020
2026,2,00-0036022
2026,2,00-0036023
2026,2,00-0036027
2026,2,00-0036032
2026,2,00-0036033
2026,2,00-0036034
2026,2,00-0036052
2026,2,00-0036059
2026,2,00-0036069
2026,2,00-0036078
2026,2,00-0036080
2026,2,00-0036083
2026,2,00-0036092
2026,2,00-0036096
2026,2,00-0036100
2026,2,00-0036110
2026,2,00-0036111
2026,2,00-0036117
2026,2,00-0036129
2026,2,00-0036133
2026,2,00-0036136
2026,2,00-0036140
2026,2,00-0036142
2026,2,00-0036145
2026,2,00-0036154
2026,2,00-0036165
2026,2,00-0036173
2026,2,00-0036176
2026,2,00-0036182
2026,2,00-0036183
2026,2,00-0036194
2026,2,00-0036196
2026,2,00-0036197
2026,2,00-0036208
2026,2,00-0036212
2026,2,00-0036219
2026,2,00-0036225
2026,2,00-0036226
2026,2,00-0036228
2026,2,00-0036232
2026,2,00-0036233
2026,2,00-0036245
2026,2,00-0036247
2026,2,00-0036250
2026,2,00-0036251
2026,2,00-0036254
2026,2,00-0036255
2026,2,00-0036261
2026,2,00-0036268
2026,2,00-0036269
2026,2,00-0036271
2026,2,00-0036277
2026,2,00-0036278
2026,2,00-0036279
2026,2,00-0036297
2026,2,00-0036301
2026,2,00-0036308
2026,2,00-0036312
2026,2,00-0036326
2026,2,00-0036328
2026,2,00-0036332
2026,2,00-0036336
2026,2,00-0036340
2026,2,00-0036345
2026,2,00-0036357
2026,2,00-0036360
2026,2,00-0036364
2026,2,00-0036365
2026,2,00-0036370
2026,2,00-0036377
2026,2,00-0036382
2026,2,00-0036383
2026,2,00-0036384
2026,2,00-0036387
2026,2,00-0036398
2026,2,00-0036412
2026,2,00-0036414
2026,2,00-0036415
2026,2,00-0036423
2026,2,00-0036424
2026,2,00-0036427
2026,2,00-0036433
2026,2,00-0036435
2026,2,00-0036438
2026,2,00-0036439
2026,2,00-0036449
2026,2,00-0036450
2026,2,00-0036453
2026,2,00-0036456
2026,2,00-0036457
2026,2,00-0036463
2026,2,00-0036470
2026,2,00-0036471
2026,2,00-0036474
2026,2,00-0036482
2026,2,00-0036491
2026,2,00-0036493
2026,2,00-0036495
2026,2,00-0036497
2026,2,00-0036510
2026,2,00-0036519
2026,2,00-0036523
2026,2,00-0036526
2026,2,00-0036527
2026,2,00-0036534
2026,2,00-0036536
2026,2,00-0036541
2026,2,00-0036543
2026,2,00-0036548
2026,2,00-0036565
2026,2,00-0036567
2026,2,00-0036569
2026,2,00-0036571
2026,2,00-0036572
2026,2,00-0036578
2026,2,00-0036582
2026,2,00-0036583
2026,2,00-0036598
2026,2,00-0036620
2026,2,00-0036627
2026,2,00-0036635
2026,2,00-0036640
2026,2,00-0036646
2026,2,00-0036647
2026,2,00-0036650
2026,2,00-0036652
2026,2,00-0036654
2026,2,00-0036657
2026,2,00-0036669
2026,2,00-0036670
2026,2,00-0036671
2026,2,00-0036676
2026,2,00-0036679
2026,2,00-0036691
2026,2,00-0036692
2026,2,00-0036696
2026,2,00-0036698
2026,2,00-0036718
2026,2,00-0036721
2026,2,00-0036727
2026,2,00-0036734
2026,2,00-0036741
2026,2,00-0036746
2026,2,00-0036750
2026,2,00-0036753
2026,2,00-0036755
2026,2,00-0036766
2026,2,00-0036768
2026,2,00-0036773
2026,2,00-0036774
2026,2,00-0036775
2026,2,00-0036776
2026,2,00-0036782
2026,2,00-0036799
2026,2,00-0036810
2026,2,00-0036818
2026,2,00-0036819
2026,2,00-0036827
2026,2,00-0036829
2026,2,00-0036841
2026,2,00-0036857
2026,2,00-0036858
2026,2,00-0036860
2026,2,00-0036877
2026,2,00-0036879
2026,2,00-0036898
2026,2,00-0036906
2026,2,00-0036907
2026,2,00-0036910
2026,2,00-0036913
2026,2,00-0036918
2026,2,00-0036924
2026,2,00-0036928
2026,2,00-0036929
2026,2,00-0036936
2026,2,00-0036939
2026,2,00-0036945
2026,2,00-0036946
2026,2,00-0036950
2026,2,00-0036951
2026,2,00-0036955
2026,2,00-0036959
2026,2,00-0036972
2026,2,00-0036984
2026,2,00-0036991
2026,2,00-0036999
2026,2,00-0037004
2026,2,00-0037011
2026,2,00-0037012
2026,2,00-0037013
2026,2,00-0037015
2026,2,00-0037031
2026,2,00-0037039
2026,2,00-0037042
2026,2,00-0037055
2026,2,00-0037068
2026,2,00-0037071
2026,2,00-0037077
2026,2,00-0037078
2026,2,00-0037086
2026,2,00-0037087
2026,2,00-0037098
2026,2,00-0037111
2026,2,00-0037112
2026,2,00-0037115
2026,2,00-0037119
2026,2,00-0037120
2026,2,00-0037131
2026,2,00-0037132
2026,2,00-0037139
2026,2,00-0037156
2026,2,00-0037157
2026,2,00-0037164
2026,2,00-0037165
2026,2,00-0037168
2026,2,00-0037172
2026,2,00-0037173
2026,2,00-0037174
2026,2,00-0037175
2026,2,00-0037182
2026,2,00-0037183
2026,2,00-0037185
2026,2,00-0037187
2026,2,00-0037197
2026,2,00-0037201
2026,2,00-0037209
2026,2,00-0037216
2026,2,00-0037226
2026,2,00-0037231
2026,2,00-0037233
2026,2,00-0037257
2026,2,00-0037258
2026,2,00-0037265
2026,2,00-0037267
2026,2,00-0037272
2026,2,00-0037273
2026,2,00-0037276
2026,2,00-0037277
2026,2,00-0037282
2026,2,00-0037286
2026,2,00-0037299
2026,2,00-0037300
2026,2,00-0037306
2026,2,00-0037317
2026,2,00-0037324
2026,2,00-0037327
2026,2,00-0037329
2026,2,00-0037331
2026,2,00-0037340
2026,2,00-0037343
2026,2,00-0037348
2026,2,00-0037355
2026,2,00-0037366
2026,2,00-0037369
2026,2,00-0037380
2026,2,00-0037382
2026,2,00-0037387
2026,2,00-0037389
2026,2,00-0037390
2026,2,00-0037400
2026,2,00-0037410
2026,2,00-0037420
2026,2,00-0037422
2026,2,00-0037429
2026,2,00-0037436
2026,2,00-0037437
2026,2,00-0037450
2026,2,00-0037456
2026,2,00-0037460
2026,2,00-0037466
2026,2,00-0037475
2026,2,00-0037486
2026,2,00-0037487
2026,2,00-0037495
2026,2,00-0037506
2026,2,00-0037507
2026,2,00-0037509
2026,2,00-0037525
2026,2,00-0037539
2026,2,00-0037546
2026,2,00-0037553
2026,2,00-0037563
2026,2,00-0037564
2026,2,00-0037566
2026,2,00-0037569
2026,2,00-0037570
2026,2,00-0037580
2026,2,00-0037581
2026,2,00-0037604
2026,2,00-0037609
2026,2,00-0037617
2026,2,00-0037654
2026,2,00-0037708
2026,2,00-0037745
2026,2,00-0037827
2026,2,00-0037828
2026,2,00-0037837
2026,2,00-0038040
2026,2,00-0038045
2026,2,00-0038092
2026,2,00-0038098
2026,2,00-0038102
2026,2,00-0038108
2026,2,00-0038122
2026,2,00-0038132
2026,2,00-0038137
2026,2,00-0038147
2026,2,00-0038149
2026,2,00-0038150
2026,2,00-0038181
2026,2,00-0038385
2026,2,00-0038389
2026,2,00-0038391
2026,2,00-0038394
2026,2,00-0038396
2026,2,00-0038397
2026,2,00-0038400
2026,2,00-0038406
2026,2,00-0038409
2026,2,00-0038416
2026,2,00-0038440
2026,2,00-0038447
2026,2,00-0038456
2026,2,00-0038458
2026,2,00-0038465
2026,2,00-0038468
2026,2,00-0038476
2026,2,00-0038477
2026,2,00-0038483
2026,2,00-0038484
2026,2,00-0038488
2026,2,00-0038489
2026,2,00-0038492
2026,2,00-0038495
2026,2,00-0038496
2026,2,00-0038498
2026,2,00-0038507
2026,2,00-0038518
2026,2,00-0038550
2026,2,00-0038576
2026,2,00-0038579
2026,2,00-0038582
2026,2,00-0038583
2026,2,00-0038590
2026,2,00-0038598
2026,2,00-0038612
2026,2,00-0038622
2026,2,00-0038627
2026,2,00-0038632
2026,2,00-0038636
2026,2,00-0038637
2026,2,00-0038643
2026,2,00-0038647
2026,2,00-0038651
2026,2,00-0038656
2026,2,00-0038658
2026,2,00-0038667
2026,2,00-0038671
2026,2,00-0038678
2026,2,00-0038679
2026,2,00-0038680
2026,2,00-0038702
2026,2,00-0038714
2026,2,00-0038720
2026,2,00-0038727
2026,2,00-0038728
2026,2,00-0038734
2026,2,00-0038735
2026,2,00-0038740
2026,2,00-0038741
2026,2,00-0038744
2026,2,00-0038749
2026,2,00-0038752
2026,2,00-0038758
2026,2,00-0038762
2026,2,00-0038777
2026,2,00-0038794
2026,2,00-0038809
2026,2,00-0038821
2026,2,00-0038824
2026,2,00-0038830
2026,2,00-0038839
2026,2,00-0038843
2026,2,00-0038862
2026,2,00-0038883
2026,2,00-0038887
2026,2,00-0038891
2026,2,00-0038902
2026,2,00-0038904
2026,2,00-0038910
2026,2,00-0038911
2026,2,00-0038920
2026,2,00-0038930
2026,2,00-0038938
2026,2,00-0038941
2026,2,00-0038953
2026,2,00-0038957
2026,2,00-0038965
2026,2,00-0038969
2026,2,00-0038977
2026,2,00-0038979
2026,2,00-0038998
2026,2,00-0039043
2026,2,00-0039046
2026,2,00-0039052
2026,2,00-0039107
2026,2,00-0039136
2026,2,00-0039144
2026,2,00-0039152
2026,2,00-0039164
2026,2,00-0039165
2026,2,00-0039228
2026,2,00-0039230
2026,2,00-0039236
2026,2,00-0039238
2026,2,00-0039244
2026,2,00-0039259
2026,2,00-0039263
2026,2,00-0039266
2026,2,00-0039278
2026,2,00-0039305
2026,2,00-0039311
2026,2,00-0039316
2026,2,00-0039325
2026,2,00-0039334
2026,2,00-0039363
2026,2,00-0039373
2026,2,00-0039376
2026,2,00-0039379
2026,2,00-0039385
2026,2,00-0039386
2026,2,00-0039392
2026,2,00-0039393
2026,2,00-0039394
2026,2,00-0039397
2026,2,00-0039398
2026,2,00-0039399
2026,2,00-0039405
2026,2,00-0039415
2026,2,00-0039420
2026,2,00-0039437
2026,2,00-0039455
2026,2,00-0039458
2026,2,00-0039464
2026,2,00-0039466
2026,2,00-0039471
2026,2,00-0039473
2026,2,00-0039489
2026,2,00-0039501
2026,2,00-0039503
2026,2,00-0039516
2026,2,00-0039521
2026,2,00-0039529
2026,2,00-0039534
2026,2,00-0039541
2026,2,00-0039543
2026,2,00-0039552
2026,2,00-0039562
2026,2,00-0039573
2026,2,00-0039575
2026,2,00-0039577
2026,2,00-0039595
2026,2,00-0039613
2026,2,00-0039614
2026,2,00-0039617
2026,2,00-0039621
2026,2,00-0039623
2026,2,00-0039626
2026,2,00-0039631
2026,2,00-0039647
2026,2,00-0039648
2026,2,00-0039650
2026,2,00-0039652
2026,2,00-0039661
2026,2,00-0039678
2026,2,00-0039683
2026,2,00-0039684
2026,2,00-0039686
2026,2,00-0039699
2026,2,00-0039701
2026,2,00-0039702
2026,2,00-0039703
2026,2,00-0039709
2026,2,00-0039728
2026,2,00-0039730
2026,2,00-0039737
2026,2,00-0039747
2026,2,00-0039754
2026,2,00-0039757
2026,2,00-0039766
2026,2,00-0039773
2026,2,00-0039797
2026,2,00-0039801
2026,2,00-0039810
2026,2,00-0039816
2026,2,00-0039824
2026,2,00-0039853
2026,2,00-0039869
2026,2,00-0039884
2026,2,00-0039907
2026,2,00-0039914
2026,2,00-0039916
2026,2,00-0039917
2026,2,00-0039921
2026,2,00-0039923
2026,2,00-0040009
2026,2,00-0040014
2026,2,00-0040021
2026,2,00-0040028
2026,2,00-0040039
2026,2,00-0040048
2026,2,00-0040058
2026,2,00-0040067
2026,2,00-0040130
2026,2,00-0040162
2026,2,00-0040184
2026,2,00-0040202
2026,2,00-0040203
2026,2,00-0040205
2026,2,00-0040206
2026,2,00-0040211
2026,2,00-0040215
2026,2,00-0040218
2026,2,00-0040220
2026,2,00-0040222
2026,2,00-0040225
2026,2,00-0040234
2026,2,00-0040239
2026,2,00-0040240
2026,2,00-0040241
2026,2,00-0040244
2026,2,00-0040247
2026,2,00-0040250
2026,2,00-0040259
2026,2,00-0040260
2026,2,00-0040265
2026,2,00-0040275
2026,2,00-0040298
2026,2,00-0040301
2026,2,00-0040311
2026,2,00-0040315
2026,2,00-0040317
2026,2,00-0040330
2026,2,00-0040332
2026,2,00-0040337
2026,2,00-0040352
2026,2,00-0040363
2026,2,00-0040375
2026,2,00-0040388
2026,2,00-0040390
2026,2,00-0040393
2026,2,00-0040398
2026,2,00-0040400
2026,2,00-0040405
2026,2,00-0040429
2026,2,00-0040432
2026,2,00-0040438
2026,2,00-0040443
2026,2,00-0040445
2026,2,00-0040461
2026,2,00-0040464
2026,2,00-0040476
2026,2,00-0040488
2026,2,00-0040494
2026,2,00-0040509
2026,2,00-0040522
2026,2,00-0040526
2026,2,00-0040531
2026,2,00-0040534
2026,2,00-0040547
2026,2,00-0040551
2026,2,00-0040552
2026,2,00-0040553
2026,2,00-0040558
2026,2,00-0040566
2026,2,00-0040568
2026,2,00-0040571
2026,2,00-0040581
2026,2,00-0040586
2026,2,00-0040589
2026,2,00-0040597
2026,2,00-0040603
2026,2,00-0040617
2026,2,00-0040621
2026,2,00-0040629
2026,2,00-0040644
2026,2,00-0040649
2026,2,00-0040651
2026,2,00-0040653
2026,2,00-0040656
2026,2,00-0040668
2026,2,00-0040673
2026,2,00-0040692
2026,2,00-0040704
2026,2,00-0040870
2026,2,00-0040886
2026,2,00-0040888
2026,2,00-0040891
2026,2,00-0040895
2026,2,00-0040900
2026,2,00-0040901
2026,2,00-0040906
2026,2,00-0040912
2026,2,00-0040919
2026,2,00-0040927
2026,2,00-0040930
2026,2,00-0040934
2026,2,00-0040937
2026,2,00-0040939
2026,2,00-0040946
2026,2,00-0040948
2026,2,00-0040953
2026,2,00-0040955
2026,2,00-0040959
2026,2,00-0040964
2026,2,00-0040981
2026,2,00-0040998
2026,2,00-0041004
2026,2,00-0041029
2026,2,00-0041035
2026,2,00-0041047
2026,2,00-0041056
2026,2,00-0041087
2026,2,00-0041092
2026,2,00-0041106
2026,2,00-0041117
2026,2,00-0041123
2026,2,00-0041129
2026,2,00-0041149
2026,2,00-0041152
2026,2,00-0041156
2026,2,00-0041158
2026,2,00-0041178
2026,2,00-0041179
2026,2,00-0041185
2026,2,00-0041191
2026,2,00-0041199
2026,2,00-0041216
2026,2,00-0041217
2026,2,00-0041244
2026,2,00-0041248
2026,2,00-0041251
2026,2,00-0041257
2026,2,00-0041272
2026,2,00-0041277
2026,2,00-0041281
2026,2,00-0041293
2026,2,00-0041312
2026,2,00-0041323
2026,2,00-0041326
2026,2,00-0041342
2026,2,00-0041357
2026,2,00-0041368
2026,2,00-0041403
2026,2,00-0041415
2026,2,00-0041422
2026,2,00-0041446
2026,2,00-0041451
2026,2,00-0041453
2026,2,00-0041467
2026,2,00-0041483
2026,2,00-0041561
2026,2,00-0041562
2026,2,00-0041565
2026,2,00-0041568
2026,2,HAR447512
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
2026,2,NA
