season,week,offense,defense,down,togo,yardline,margin,seconds,playType,player,passer,airYards,caught,yards,touchdown,shotgun,manZone,coverage,rushers,shell,box,afterCatch
2021,1,LV,BAL,1,10,75,0,600,pass,00-0036365,00-0031280,10,1,11,0,0,,,,,,1
2021,1,LV,BAL,1,10,64,0,562,run,00-0035700,,,,-2,0,1,,,,,,
2021,1,LV,BAL,2,12,66,0,524,pass,00-0034983,00-0031280,0,1,27,0,1,,,,,,27
2021,1,LV,BAL,1,10,39,0,482,run,00-0033118,,,,6,0,0,,,,,,
2021,1,LV,BAL,2,4,33,0,442,pass,,00-0031280,8,0,0,0,1,,,,,,0
2021,1,LV,BAL,3,4,33,0,436,pass,00-0036365,00-0031280,23,1,32,0,1,,,,,,9
2021,1,LV,BAL,1,1,1,0,423,run,00-0031280,,,,0,0,0,,,,,,
2021,1,LV,BAL,2,5,5,0,383,pass,00-0034983,00-0031280,5,0,0,0,1,,,,,,0
2021,1,LV,BAL,3,5,5,0,379,pass,00-0030663,00-0031280,5,0,0,0,1,,,,,,0
2021,1,BAL,LV,1,10,80,0,373,pass,,00-0034796,10,0,0,0,1,,,,,,0
2021,1,BAL,LV,2,10,80,0,367,pass,00-0031325,00-0034796,5,1,10,0,1,,,,,,5
2021,1,BAL,LV,1,10,70,0,328,run,00-0030513,,,,3,0,1,,,,,,
2021,1,BAL,LV,2,7,67,0,285,pass,00-0034753,00-0034796,11,0,0,0,1,,,,,,0
2021,1,BAL,LV,3,7,67,0,279,pass,,00-0034796,0,0,-6,0,1,,,,,,0
2021,1,LV,BAL,1,10,27,0,271,run,00-0033118,,,,1,0,0,,,,,,
2021,1,LV,BAL,2,14,31,0,224,pass,00-0033891,00-0031280,26,1,31,1,1,,,,,,5
2021,1,CHI,LA,1,10,57,0,3590,pass,00-0036309,00-0027973,4,1,4,0,1,,,,,,0
2021,1,CHI,LA,2,6,53,0,3565,run,00-0035685,,,,41,0,0,,,,,,
2021,1,CHI,LA,1,10,12,0,3526,run,00-0030874,,,,0,0,1,,,,,,
2021,1,CHI,LA,2,10,12,0,3487,pass,00-0030068,00-0036945,7,1,9,0,1,,,,,,2
2021,1,CHI,LA,3,6,8,0,3420,pass,00-0036309,00-0027973,8,0,0,0,1,,,,,,0
2021,1,LA,CHI,1,10,80,0,3414,run,00-0035664,,,,6,0,0,,,,,,
2021,1,LA,CHI,2,4,74,0,3387,pass,00-0033110,00-0026498,5,1,7,0,1,,,,,,2
2021,1,LA,CHI,1,10,67,0,3348,pass,00-0036415,00-0026498,45,1,67,1,0,,,,,,22
2021,1,CHI,LA,1,10,76,-7,3330,run,00-0035685,,,,14,0,0,,,,,,
2021,1,CHI,LA,1,10,62,-7,3291,pass,00-0031428,00-0027973,5,1,5,0,1,,,,,,0
2021,1,CHI,LA,2,5,57,-7,3264,pass,00-0036290,00-0027973,7,1,10,0,1,,,,,,3
2021,1,CHI,LA,1,10,47,-7,3229,pass,00-0031428,00-0027973,4,0,0,0,1,,,,,,0
2021,1,CHI,LA,2,10,47,-7,3225,run,00-0035685,,,,2,0,1,,,,,,
2021,1,CHI,LA,3,8,45,-7,3185,pass,00-0030874,00-0027973,-2,1,4,0,1,,,,,,6
2021,1,CHI,LA,4,4,41,-7,3141,pass,00-0031428,00-0027973,5,0,0,0,1,,,,,,0
2021,1,LA,CHI,1,10,59,7,3137,pass,00-0033908,00-0026498,1,1,1,0,0,,,,,,0
2021,1,LA,CHI,2,9,58,7,3112,pass,00-0026189,00-0026498,18,1,18,0,1,,,,,,0
2021,1,LA,CHI,1,10,40,7,3069,run,00-0026498,,,,1,0,0,,,,,,
2021,1,LA,CHI,2,9,39,7,3030,pass,00-0033908,00-0026498,4,1,4,0,1,,,,,,0
2021,1,LA,CHI,3,5,35,7,2989,pass,00-0036415,00-0026498,30,0,0,0,1,,,,,,0
2021,1,CHI,LA,1,10,75,-10,2979,run,00-0030874,,,,-3,0,0,,,,,,
2021,1,CHI,LA,2,13,78,-10,2938,pass,00-0030068,00-0027973,8,1,19,0,1,,,,,,11
2021,1,CHI,LA,1,10,44,-10,2914,run,00-0030068,,,,-2,0,1,,,,,,
2021,1,CHI,LA,2,12,46,-10,2870,pass,00-0036309,00-0027973,-2,1,-2,0,1,,,,,,0
2021,1,CHI,LA,3,14,48,-10,2828,pass,00-0031868,00-0027973,10,1,10,0,1,,,,,,0
2021,1,CHI,LA,4,4,38,-10,2781,pass,,00-0027973,0,0,-4,0,1,,,,,,0
2021,1,LA,CHI,1,10,58,10,2774,pass,00-0033110,00-0026498,-4,1,17,0,0,,,,,,21
2021,1,LA,CHI,1,10,41,10,2729,run,00-0035664,,,,2,0,0,,,,,,
2021,1,LA,CHI,2,8,39,10,2700,run,00-0030431,,,,7,0,1,,,,,,
2021,1,LA,CHI,3,1,32,10,2680,run,00-0035664,,,,0,0,0,,,,,,
2021,1,LA,CHI,4,1,32,10,2636,pass,00-0036415,00-0026498,12,1,13,0,0,,,,,,1
2021,1,LA,CHI,1,10,19,10,2596,pass,00-0035664,00-0026498,3,1,17,0,0,,,,,,14
2021,1,LA,CHI,1,2,2,10,2554,run,00-0035664,,,,-2,0,0,,,,,,
2021,1,LA,CHI,2,4,4,10,2511,pass,00-0033908,00-0026498,4,0,0,0,1,,,,,,0
2021,1,LA,CHI,3,4,4,10,2506,pass,00-0030431,00-0026498,4,0,0,0,1,,,,,,0
2021,1,CHI,LA,1,10,75,-13,2499,run,00-0035685,,,,1,0,0,,,,,,
2021,1,CHI,LA,2,9,74,-13,2459,pass,00-0036309,00-0027973,8,1,9,0,1,,,,,,1
2021,1,CHI,LA,1,10,65,-13,2416,pass,00-0030068,00-0027973,7,1,7,0,1,,,,,,0
2021,1,CHI,LA,2,3,58,-13,2375,run,00-0035685,,,,3,0,0,,,,,,
2021,1,CHI,LA,1,10,55,-13,2334,run,00-0030874,,,,5,0,1,,,,,,
2021,1,CHI,LA,2,5,50,-13,2294,pass,00-0031868,00-0027973,-2,1,3,0,1,,,,,,5
2021,1,CHI,LA,3,2,47,-13,2249,pass,00-0031428,00-0027973,7,0,0,0,1,,,,,,0
2021,1,LA,CHI,1,10,89,13,2238,pass,00-0033110,00-0026498,-3,1,1,0,1,,,,,,4
2021,1,LA,CHI,2,9,88,13,2196,pass,,00-0026498,0,0,-9,0,1,,,,,,0
2021,1,LA,CHI,3,19,98,13,2133,pass,00-0030431,00-0026498,-2,1,6,0,1,,,,,,8
2021,1,CHI,LA,1,10,55,-13,2082,pass,00-0036290,00-0027973,1,1,10,0,0,,,,,,9
2021,1,CHI,LA,1,10,45,-13,2052,run,00-0035685,,,,10,0,0,,,,,,
2021,1,CHI,LA,1,10,35,-13,2010,run,00-0035685,,,,3,0,0,,,,,,
2021,1,CHI,LA,2,7,32,-13,1972,pass,00-0031428,00-0027973,6,1,9,0,1,,,,,,3
2021,1,CHI,LA,1,10,23,-13,1935,run,00-0035685,,,,3,0,1,,,,,,
2021,1,CHI,LA,2,7,20,-13,1920,pass,00-0031428,00-0027973,3,1,8,0,1,,,,,,5
2021,1,CHI,LA,1,10,12,-13,1875,run,00-0035685,,,,0,0,1,,,,,,
2021,1,CHI,LA,2,10,12,-13,1870,run,00-0027973,,,,9,0,1,,,,,,
2021,1,CHI,LA,3,1,3,-13,1838,run,00-0035685,,,,3,1,1,,,,,,
2021,1,LA,CHI,1,10,75,6,1800,pass,00-0033908,00-0026498,-1,0,0,0,0,,,,,,0
2021,1,LA,CHI,2,10,75,6,1797,run,00-0035664,,,,0,0,1,,,,,,
2021,1,LA,CHI,3,10,75,6,1770,pass,00-0030431,00-0026498,19,1,19,0,1,,,,,,0
2021,1,LA,CHI,1,10,56,6,1741,pass,00-0033908,00-0026498,45,1,56,1,1,,,,,,11
2021,1,CHI,LA,1,10,81,-13,1729,pass,00-0036309,00-0027973,6,1,6,0,1,,,,,,0
2021,1,CHI,LA,2,4,75,-13,1693,run,00-0035685,,,,1,0,0,,,,,,
2021,1,CHI,LA,3,3,74,-13,1651,pass,00-0031428,00-0027973,7,1,7,0,1,,,,,,0
2021,1,CHI,LA,1,10,67,-13,1616,run,00-0035685,,,,6,0,1,,,,,,
2021,1,CHI,LA,2,4,61,-13,1580,pass,00-0035685,00-0027973,0,1,10,0,0,,,,,,10
2021,1,CHI,LA,1,10,51,-13,1542,pass,00-0036290,00-0027973,6,0,0,0,0,,,,,,0
2021,1,CHI,LA,2,10,51,-13,1536,pass,00-0030874,00-0027973,-3,1,8,0,1,,,,,,11
2021,1,CHI,LA,3,2,43,-13,1496,pass,00-0036290,00-0027973,2,1,3,0,1,,,,,,1
2021,1,CHI,LA,1,10,40,-13,1457,run,00-0035685,,,,4,0,0,,,,,,
2021,1,CHI,LA,2,6,36,-13,1421,pass,00-0030068,00-0027973,6,1,10,0,1,,,,,,4
2021,1,CHI,LA,1,10,26,-13,1374,run,00-0035685,,,,4,0,0,,,,,,
2021,1,CHI,LA,2,6,22,-13,1334,run,00-0030874,,,,6,0,1,,,,,,
2021,1,CHI,LA,1,10,16,-13,1294,pass,00-0031428,00-0036945,-1,1,1,0,1,,,,,,2
2021,1,CHI,LA,2,9,15,-13,1253,run,00-0030874,,,,1,0,1,,,,,,
2021,1,CHI,LA,3,8,14,-13,1208,pass,00-0027696,00-0027973,10,1,11,0,1,,,,,,1
2021,1,CHI,LA,1,3,3,-13,1160,run,00-0036945,,,,3,1,1,,,,,,
2021,1,LA,CHI,1,10,75,6,1154,run,00-0035664,,,,5,0,1,,,,,,
2021,1,LA,CHI,2,5,70,6,1134,pass,00-0033908,00-0026498,5,0,0,0,1,,,,,,0
2021,1,LA,CHI,3,5,70,6,1131,pass,00-0033110,00-0026498,6,1,6,0,1,,,,,,0
2021,1,LA,CHI,1,10,64,6,1103,pass,00-0033110,00-0026498,19,1,37,0,0,,,,,,18
2021,1,LA,CHI,1,10,27,6,1064,pass,00-0026189,00-0026498,-2,1,3,0,1,,,,,,5
2021,1,LA,CHI,2,7,24,6,1040,pass,00-0033908,00-0026498,5,1,6,0,1,,,,,,1
2021,1,LA,CHI,3,1,18,6,1012,pass,00-0033908,00-0026498,4,1,17,0,1,,,,,,13
2021,1,LA,CHI,1,1,1,6,984,run,00-0035664,,,,1,1,0,,,,,,
2021,1,CHI,LA,1,10,79,-13,973,pass,00-0030874,00-0027973,4,1,5,0,1,,,,,,1
2021,1,CHI,LA,2,5,74,-13,943,pass,00-0030874,00-0027973,4,1,11,0,1,,,,,,7
2021,1,CHI,LA,1,10,63,-13,913,pass,00-0031428,00-0027973,0,0,0,0,1,,,,,,0
2021,1,CHI,LA,2,10,63,-13,909,run,00-0035685,,,,8,0,0,,,,,,
2021,1,CHI,LA,3,2,55,-13,900,run,00-0035685,,,,5,0,1,,,,,,
2021,1,CHI,LA,1,10,50,-13,860,pass,00-0036309,00-0027973,6,1,9,0,1,,,,,,3
2021,1,CHI,LA,2,1,41,-13,817,run,00-0027973,,,,4,0,1,,,,,,
2021,1,CHI,LA,1,10,37,-13,777,pass,00-0036290,00-0027973,1,1,9,0,1,,,,,,8
2021,1,CHI,LA,2,1,28,-13,743,run,00-0030874,,,,3,0,1,,,,,,
2021,1,CHI,LA,1,10,25,-13,706,pass,,00-0027973,0,0,-15,0,1,,,,,,0
2021,1,CHI,LA,2,25,40,-13,659,pass,00-0036290,00-0027973,9,0,0,0,1,,,,,,0
2021,1,CHI,LA,3,25,40,-13,654,pass,00-0036290,00-0027973,5,1,10,0,1,,,,,,5
2021,1,CHI,LA,4,15,30,-13,607,pass,00-0036309,00-0027973,13,0,0,0,1,,,,,,0
2021,1,LA,CHI,1,10,70,13,601,run,00-0035664,,,,5,0,1,,,,,,
2021,1,LA,CHI,2,5,65,13,563,run,00-0035664,,,,8,0,1,,,,,,
2021,1,LA,CHI,1,10,57,13,517,run,00-0035664,,,,9,0,1,,,,,,
2021,1,LA,CHI,1,10,33,13,476,run,00-0035664,,,,5,0,1,,,,,,
2021,1,LA,CHI,2,5,28,13,429,run,00-0035664,,,,2,0,1,,,,,,
2021,1,LA,CHI,3,13,36,13,401,pass,00-0033908,00-0026498,-3,1,15,0,1,,,,,,18
2021,1,LA,CHI,1,20,31,13,322,pass,00-0033908,00-0026498,7,1,9,0,1,,,,,,2
2021,1,LA,CHI,2,11,22,13,284,run,00-0034845,,,,2,0,0,,,,,,
2021,1,LA,CHI,3,9,20,13,239,run,00-0035664,,,,15,0,1,,,,,,
2021,1,LA,CHI,1,5,5,13,213,pass,00-0033110,00-0026498,5,0,0,0,1,,,,,,0
2021,1,LA,CHI,2,5,5,13,209,run,00-0035664,,,,3,0,1,,,,,,
2021,1,LA,CHI,3,2,2,13,202,pass,00-0030431,00-0026498,2,1,2,1,0,,,,,,0
2021,1,CHI,LA,1,10,75,-20,197,pass,00-0031428,00-0027973,5,1,5,0,1,,,,,,0
2021,1,CHI,LA,2,5,70,-20,179,pass,00-0031868,00-0027973,5,1,6,0,1,,,,,,1
2021,1,CHI,LA,1,10,64,-20,159,pass,00-0031428,00-0027973,1,0,0,0,1,,,,,,0
2021,1,CHI,LA,2,10,64,-20,152,pass,00-0030874,00-0027973,-3,0,0,0,1,,,,,,0
2021,1,CHI,LA,3,10,64,-20,149,pass,00-0027696,00-0027973,2,0,0,0,1,,,,,,0
2021,1,CHI,LA,4,10,64,-20,143,pass,,00-0027973,0,0,-9,0,1,,,,,,0
2021,1,LA,CHI,1,10,27,20,138,run,00-0035664,,,,3,0,0,,,,,,
2021,1,LA,CHI,2,7,24,20,120,run,00-0035664,,,,8,0,0,,,,,,
2021,1,CLE,KC,1,10,75,0,3600,run,00-0034791,,,,2,0,0,,,,,,
2021,1,CLE,KC,2,8,73,0,3558,pass,00-0034791,00-0034855,-1,1,8,0,1,,,,,,9
2021,1,CLE,KC,1,10,65,0,3527,run,00-0034791,,,,6,0,0,,,,,,
2021,1,CLE,KC,2,4,59,0,3492,pass,00-0032392,00-0034855,3,1,14,0,0,,,,,,11
2021,1,CLE,KC,1,10,45,0,3445,pass,00-0032956,00-0034855,4,0,0,0,0,,,,,,0
2021,1,CLE,KC,2,10,45,0,3440,run,00-0034855,,,,7,0,1,,,,,,
2021,1,CLE,KC,3,3,38,0,3395,pass,00-0036999,00-0034855,16,1,16,0,1,,,,,,0
2021,1,CLE,KC,1,10,22,0,3354,run,00-0034791,,,,-1,0,0,,,,,,
2021,1,CLE,KC,2,11,23,0,3308,pass,00-0033885,00-0034855,18,0,0,0,1,,,,,,0
2021,1,CLE,KC,3,11,23,0,3299,pass,00-0032392,00-0034855,8,1,8,0,1,,,,,,0
2021,1,CLE,KC,4,3,15,0,3258,pass,00-0032392,00-0034855,5,1,5,0,1,,,,,,0
2021,1,CLE,KC,1,10,10,0,3220,run,00-0034791,,,,6,0,1,,,,,,
2021,1,CLE,KC,2,4,4,0,3178,run,00-0034791,,,,4,1,0,,,,,,
2021,1,CLE,KC,0,0,1,6,3173,run,00-0033923,,,,2,0,0,,,,,,
2021,1,KC,CLE,1,10,81,-8,3166,run,00-0036360,,,,-2,0,1,,,,,,
2021,1,KC,CLE,2,12,83,-8,3130,pass,00-0030506,00-0033873,10,1,17,0,1,,,,,,7
2021,1,KC,CLE,1,10,66,-8,3093,run,00-0036360,,,,4,0,0,,,,,,
2021,1,KC,CLE,2,6,62,-8,3053,pass,00-0030506,00-0033873,6,1,9,0,1,,,,,,3
2021,1,KC,CLE,1,10,53,-8,3008,pass,00-0036360,00-0033873,0,1,11,0,0,,,,,,11
2021,1,KC,CLE,1,10,42,-8,2986,pass,00-0033040,00-0033873,17,1,24,0,0,,,,,,7
2021,1,KC,CLE,1,10,18,-8,2948,run,00-0033040,,,,4,0,1,,,,,,
2021,1,KC,CLE,2,6,14,-8,2904,pass,00-0033040,00-0033873,14,0,0,0,1,,,,,,0
2021,1,KC,CLE,3,11,19,-8,2870,pass,00-0032775,00-0033873,8,1,9,0,1,,,,,,1
2021,1,CLE,KC,1,10,75,5,2811,pass,00-0036999,00-0034855,40,1,44,0,0,,,,,,4
2021,1,CLE,KC,1,10,31,5,2762,pass,00-0036232,00-0034855,2,1,17,0,0,,,,,,15
2021,1,CLE,KC,1,10,14,5,2726,run,00-0033923,,,,2,0,0,,,,,,
2021,1,CLE,KC,2,8,12,5,2700,pass,00-0033885,00-0034855,3,1,3,0,1,,,,,,0
2021,1,CLE,KC,3,5,9,5,2660,run,00-0033923,,,,4,0,1,,,,,,
2021,1,CLE,KC,4,1,5,5,2613,run,00-0031382,,,,5,1,0,,,,,,
2021,1,KC,CLE,1,10,75,-12,2608,pass,00-0033040,00-0033873,4,1,8,0,1,,,,,,4
2021,1,KC,CLE,2,2,67,-12,2573,run,00-0036360,,,,1,0,1,,,,,,
2021,1,KC,CLE,3,1,66,-12,2531,run,00-0031595,,,,2,0,0,,,,,,
2021,1,KC,CLE,1,10,64,-12,2493,pass,00-0033040,00-0033873,-4,1,-6,0,1,,,,,,-2
2021,1,KC,CLE,2,11,65,-12,2442,pass,00-0035140,00-0033873,-3,1,4,0,1,,,,,,7
2021,1,KC,CLE,3,7,61,-12,2402,pass,00-0033040,00-0033873,11,1,11,0,1,,,,,,0
2021,1,KC,CLE,1,10,50,-12,2360,pass,00-0033040,00-0033873,38,0,0,0,1,,,,,,0
2021,1,KC,CLE,2,10,50,-12,2351,pass,00-0034297,00-0033873,3,1,6,0,1,,,,,,3
2021,1,KC,CLE,3,4,44,-12,2309,pass,00-0033040,00-0033873,24,1,22,0,1,,,,,,-2
2021,1,KC,CLE,1,10,22,-12,2282,pass,00-0030506,00-0033873,12,1,19,0,0,,,,,,7
2021,1,KC,CLE,1,3,3,-12,2238,pass,00-0029164,00-0033873,0,1,-2,0,0,,,,,,-2
2021,1,KC,CLE,2,5,5,-12,2200,run,00-0033873,,,,5,1,0,,,,,,
2021,1,CLE,KC,1,15,86,5,2156,pass,00-0036999,00-0034855,6,1,9,0,1,,,,,,3
2021,1,CLE,KC,2,6,77,5,2117,run,00-0036999,,,,17,0,1,,,,,,
2021,1,CLE,KC,1,10,60,5,2084,pass,00-0034791,00-0034855,-3,1,10,0,0,,,,,,13
2021,1,CLE,KC,1,10,50,5,2044,pass,00-0031382,00-0034855,9,1,9,0,0,,,,,,0
2021,1,CLE,KC,2,1,41,5,2009,run,00-0031382,,,,8,0,1,,,,,,
2021,1,CLE,KC,1,10,18,5,1981,run,00-0034791,,,,18,1,0,,,,,,
2021,1,KC,CLE,1,10,82,-12,1970,pass,00-0033040,00-0033873,3,1,9,0,1,,,,,,6
2021,1,KC,CLE,2,1,73,-12,1937,pass,00-0033040,00-0033873,22,1,28,0,1,,,,,,6
2021,1,KC,CLE,1,10,45,-12,1920,pass,,00-0033873,15,0,0,0,1,,,,,,0
2021,1,KC,CLE,2,10,45,-12,1914,pass,00-0034297,00-0033873,0,0,0,0,1,,,,,,0
2021,1,KC,CLE,3,10,45,-12,1910,pass,00-0033040,00-0033873,26,0,0,0,1,,,,,,0
2021,1,CLE,KC,1,10,99,12,1891,run,00-0033923,,,,5,0,0,,,,,,
2021,1,CLE,KC,2,5,94,12,1885,run,00-0033923,,,,15,0,0,,,,,,
2021,1,CLE,KC,1,10,79,12,1859,pass,00-0033885,00-0034855,30,1,43,0,1,,,,,,13
2021,1,CLE,KC,1,10,36,12,1849,pass,,00-0034855,11,0,0,0,1,,,,,,0
2021,1,CLE,KC,2,10,36,12,1843,pass,00-0036999,00-0034855,36,0,0,0,1,,,,,,0
2021,1,CLE,KC,3,20,46,12,1830,pass,,00-0034855,0,0,-11,0,1,,,,,,0
2021,1,CLE,KC,4,31,57,12,1803,pass,00-0031382,00-0034855,3,1,45,0,1,,,,,,29
2021,1,KC,CLE,1,10,75,-12,1800,run,00-0036360,,,,3,0,1,,,,,,
2021,1,KC,CLE,2,7,72,-12,1764,run,00-0036360,,,,4,0,1,,,,,,
2021,1,KC,CLE,3,3,68,-12,1728,pass,00-0033040,00-0033873,6,1,6,0,1,,,,,,0
2021,1,KC,CLE,1,10,62,-12,1692,run,00-0036360,,,,4,0,1,,,,,,
2021,1,KC,CLE,2,6,58,-12,1656,pass,00-0035140,00-0033873,5,1,7,0,1,,,,,,2
2021,1,KC,CLE,1,10,51,-12,1613,pass,,00-0033873,1,0,0,0,1,,,,,,0
2021,1,KC,CLE,2,10,51,-12,1609,pass,00-0030506,00-0033873,6,1,12,0,1,,,,,,6
2021,1,KC,CLE,1,10,39,-12,1569,pass,00-0030506,00-0033873,9,0,0,0,1,,,,,,0
2021,1,KC,CLE,2,10,39,-12,1565,run,00-0036360,,,,3,0,1,,,,,,
2021,1,KC,CLE,3,7,36,-12,1531,run,00-0033873,,,,8,0,1,,,,,,
2021,1,KC,CLE,1,10,28,-12,1495,run,00-0036360,,,,9,0,0,,,,,,
2021,1,KC,CLE,2,1,19,-12,1459,pass,00-0033040,00-0033873,8,1,6,0,0,,,,,,-2
2021,1,KC,CLE,1,10,13,-12,1415,run,00-0033873,,,,7,0,1,,,,,,
2021,1,KC,CLE,2,8,11,-12,1353,pass,00-0030506,00-0033873,7,1,11,1,1,,,,,,4
2021,1,CLE,KC,1,10,75,5,1347,run,00-0034791,,,,6,0,0,,,,,,
2021,1,CLE,KC,2,4,69,5,1306,run,00-0034791,,,,17,0,1,,,,,,
2021,1,CLE,KC,1,10,52,5,1263,run,00-0034791,,,,4,0,0,,,,,,
2021,1,KC,CLE,1,10,53,-5,1256,run,00-0036360,,,,1,0,0,,,,,,
2021,1,KC,CLE,2,9,52,-5,1222,pass,00-0035140,00-0033873,-1,1,8,0,1,,,,,,9
2021,1,KC,CLE,3,1,44,-5,1183,run,00-0032062,,,,2,0,1,,,,,,
2021,1,KC,CLE,1,10,42,-5,1145,run,00-0036360,,,,5,0,1,,,,,,
2021,1,KC,CLE,2,5,37,-5,1104,pass,00-0032062,00-0033873,1,1,3,0,1,,,,,,2
2021,1,KC,CLE,3,2,34,-5,1064,pass,00-0036360,00-0033873,-3,1,14,0,1,,,,,,17
2021,1,KC,CLE,1,10,20,-5,1031,run,00-0034301,,,,4,0,1,,,,,,
2021,1,KC,CLE,2,6,16,-5,995,pass,,00-0033873,0,0,-4,0,1,,,,,,0
2021,1,KC,CLE,3,15,25,-5,943,pass,00-0032775,00-0033873,25,0,0,0,1,,,,,,0
2021,1,CLE,KC,1,10,75,2,932,pass,00-0031382,00-0034855,5,1,11,0,0,,,,,,6
2021,1,CLE,KC,1,10,64,2,900,run,00-0034791,,,,2,0,0,,,,,,
2021,1,CLE,KC,2,8,62,2,862,pass,00-0031382,00-0034855,-7,1,9,0,1,,,,,,16
2021,1,CLE,KC,1,10,53,2,833,run,00-0034791,,,,6,0,0,,,,,,
2021,1,CLE,KC,2,4,47,2,791,pass,00-0033885,00-0034855,22,1,30,0,0,,,,,,8
2021,1,CLE,KC,1,10,17,2,747,run,00-0034791,,,,7,0,0,,,,,,
2021,1,CLE,KC,2,3,10,2,698,run,00-0034791,,,,6,0,1,,,,,,
2021,1,CLE,KC,1,4,4,2,672,run,00-0034791,,,,2,0,0,,,,,,
2021,1,CLE,KC,2,2,2,2,628,run,00-0033923,,,,2,1,0,,,,,,
2021,1,KC,CLE,1,10,75,-9,624,pass,00-0033040,00-0033873,45,1,75,1,1,,,,,,30
2021,1,CLE,KC,1,10,75,2,610,pass,,00-0034855,0,0,-6,0,1,,,,,,0
2021,1,CLE,KC,2,16,81,2,568,pass,00-0033923,00-0034855,3,1,4,0,1,,,,,,1
2021,1,CLE,KC,3,12,77,2,530,pass,00-0033885,00-0034855,29,0,0,0,1,,,,,,0
2021,1,CLE,KC,4,12,77,2,522,run,00-0035042,,,,0,0,0,,,,,,
2021,1,KC,CLE,1,10,15,-2,516,run,00-0036360,,,,7,0,0,,,,,,
2021,1,KC,CLE,2,3,8,-2,471,run,00-0036360,,,,0,0,1,,,,,,
2021,1,KC,CLE,3,3,8,-2,428,pass,00-0030506,00-0033873,4,1,8,1,1,,,,,,4
2021,1,KC,CLE,0,0,2,4,424,pass,00-0036360,00-0033873,0,0,0,0,0,,,,,,0
2021,1,CLE,KC,1,15,80,-4,415,pass,00-0031382,00-0034855,6,1,10,0,1,,,,,,4
2021,1,CLE,KC,2,5,70,-4,375,run,00-0034791,,,,-2,0,0,,,,,,
2021,1,CLE,KC,3,7,72,-4,334,pass,00-0036999,00-0034855,28,0,0,0,1,,,,,,0
2021,1,KC,CLE,1,10,73,4,320,run,00-0036360,,,,4,0,1,,,,,,
2021,1,KC,CLE,2,6,69,4,281,pass,00-0036360,00-0033873,-1,1,4,0,1,,,,,,5
2021,1,KC,CLE,3,2,65,4,237,pass,00-0033040,00-0033873,11,1,14,0,1,,,,,,3
2021,1,KC,CLE,1,10,51,4,229,run,00-0036360,,,,0,0,0,,,,,,
2021,1,KC,CLE,2,10,51,4,224,pass,00-0033040,00-0033873,6,0,0,0,1,,,,,,0
2021,1,KC,CLE,3,10,51,4,221,pass,,00-0033873,0,0,-9,0,1,,,,,,0
2021,1,CLE,KC,1,10,83,-4,169,run,00-0033923,,,,5,0,0,,,,,,
2021,1,CLE,KC,2,5,78,-4,139,pass,00-0033923,00-0034855,-1,1,3,0,1,,,,,,4
2021,1,CLE,KC,3,2,75,-4,120,pass,00-0036233,00-0034855,3,1,4,0,1,,,,,,1
2021,1,CLE,KC,1,10,71,-4,100,pass,00-0033923,00-0034855,-4,1,19,0,1,,,,,,23
2021,1,CLE,KC,1,10,52,-4,76,pass,00-0036232,00-0034855,10,0,0,0,1,,,,,,0
2021,1,TB,DAL,1,10,75,0,3600,run,00-0033856,,,,5,0,1,,,,,,
2021,1,TB,DAL,2,5,70,0,3557,run,00-0033856,,,,3,0,0,,,,,,
2021,1,TB,DAL,3,2,67,0,3513,pass,00-0033921,00-0019596,17,0,0,0,1,,,,,,0
2021,1,DAL,TB,1,10,98,0,3498,pass,00-0031544,00-0033077,23,1,28,0,1,,,,,,5
2021,1,DAL,TB,1,10,70,0,3471,run,00-0033045,,,,4,0,0,,,,,,
2021,1,DAL,TB,2,6,66,0,3443,pass,00-0034383,00-0033077,5,1,5,0,1,,,,,,0
2021,1,DAL,TB,3,1,61,0,3408,run,00-0033045,,,,2,0,0,,,,,,
2021,1,DAL,TB,1,10,59,0,3364,run,00-0033045,,,,4,0,0,,,,,,
2021,1,DAL,TB,2,6,55,0,3331,pass,00-0034383,00-0033077,-3,1,16,0,0,,,,,,19
2021,1,DAL,TB,1,10,39,0,3296,pass,00-0036358,00-0033077,20,0,0,0,0,,,,,,0
2021,1,DAL,TB,2,10,39,0,3289,pass,00-0036358,00-0033077,5,0,0,0,1,,,,,,0
2021,1,DAL,TB,3,15,44,0,3286,pass,00-0036358,00-0033077,14,0,0,0,1,,,,,,0
2021,1,TB,DAL,1,10,94,0,3272,run,00-0034816,,,,5,0,0,,,,,,
2021,1,TB,DAL,2,5,89,0,3233,pass,00-0031408,00-0019596,7,1,10,0,1,,,,,,3
2021,1,TB,DAL,1,10,79,0,3204,pass,00-0031408,00-0019596,7,0,0,0,1,,,,,,0
2021,1,TB,DAL,2,10,79,0,3200,pass,00-0027656,00-0019596,17,1,19,0,1,,,,,,2
2021,1,TB,DAL,1,10,60,0,3173,pass,00-0027793,00-0019596,26,1,28,0,1,,,,,,2
2021,1,TB,DAL,1,10,32,0,3150,pass,00-0027793,00-0019596,13,1,16,0,1,,,,,,3
2021,1,TB,DAL,1,10,16,0,3115,run,00-0033856,,,,3,0,0,,,,,,
2021,1,TB,DAL,2,7,13,0,3073,pass,00-0033921,00-0019596,6,1,8,0,1,,,,,,2
2021,1,TB,DAL,1,5,5,0,3026,pass,00-0033921,00-0019596,5,1,5,1,1,,,,,,0
