season,week,gameId,offense,defense,half,startYard,result,plays,netYards,firstCall,firstYards,spread,total
2022,12,2022_12_GB_PHI,GB,PHI,2,53,Punt,3,-2,run,2,-6.5,46
2022,12,2022_12_HOU_MIA,HOU,MIA,1,75,Punt,3,4,run,1,-14,47
2022,12,2022_12_HOU_MIA,MIA,HOU,2,75,Punt,6,23,run,7,14,47
2022,12,2022_12_LAC_ARI,LAC,ARI,1,75,Punt,6,15,run,7,2.5,48.5
2022,12,2022_12_LAC_ARI,ARI,LAC,2,75,Missed field goal,5,44,run,18,-2.5,48.5
2022,12,2022_12_LA_KC,KC,LA,1,75,Punt,5,18,run,9,16.5,42
2022,12,2022_12_LA_KC,LA,KC,2,75,Punt,3,-2,run,3,-16.5,42
2022,12,2022_12_LV_SEA,LV,SEA,1,80,Turnover,1,0,pass,0,-4,47.5
2022,12,2022_12_LV_SEA,SEA,LV,2,75,Touchdown,7,75,run,5,4,47.5
2022,12,2022_12_NE_MIN,MIN,NE,1,80,Touchdown,8,80,run,4,2.5,42.5
2022,12,2022_12_NE_MIN,NE,MIN,2,75,Touchdown,8,75,run,2,-2.5,42.5
2022,12,2022_12_NO_SF,NO,SF,1,72,Turnover,4,13,pass,7,-9.5,44
2022,12,2022_12_NO_SF,SF,NO,2,75,Field goal,8,47,run,4,9.5,44
2022,12,2022_12_NYG_DAL,NYG,DAL,1,75,Punt,4,27,pass,20,-10.5,45.5
2022,12,2022_12_NYG_DAL,DAL,NYG,2,75,Touchdown,14,75,run,1,10.5,45.5
2022,12,2022_12_PIT_IND,PIT,IND,1,75,Field goal,9,48,run,8,-2.5,40
2022,12,2022_12_PIT_IND,IND,PIT,2,19,Touchdown,4,19,run,2,2.5,40
2022,12,2022_12_TB_CLE,CLE,TB,1,78,Touchdown,7,78,run,5,-3,42
2022,12,2022_12_TB_CLE,TB,CLE,2,75,Punt,3,0,run,-2,3,42
2022,13,2022_13_BUF_NE,NE,BUF,1,80,Punt,3,9,run,2,-3.5,43.5
2022,13,2022_13_BUF_NE,BUF,NE,2,75,Punt,7,33,run,4,3.5,43.5
2022,13,2022_13_CLE_HOU,HOU,CLE,1,75,Turnover,1,0,pass,0,-7.5,47
2022,13,2022_13_CLE_HOU,CLE,HOU,2,87,Punt,8,41,run,9,7.5,47
2022,13,2022_13_DEN_BAL,DEN,BAL,1,83,Field goal,10,49,run,3,-9.5,40.5
2022,13,2022_13_DEN_BAL,BAL,DEN,2,84,Punt,6,17,run,4,9.5,40.5
2022,13,2022_13_GB_CHI,CHI,GB,1,75,Field goal,10,53,pass,1,-4,45
2022,13,2022_13_GB_CHI,GB,CHI,2,80,Punt,3,9,run,7,4,45
2022,13,2022_13_IND_DAL,DAL,IND,1,82,Punt,3,6,run,0,11,44.5
2022,13,2022_13_IND_DAL,IND,DAL,2,91,Punt,3,1,run,-1,-11,44.5
2022,13,2022_13_JAX_DET,JAX,DET,1,79,Turnover,2,17,run,4,-1,51.5
2022,13,2022_13_JAX_DET,DET,JAX,2,61,Touchdown,10,61,pass,14,1,51.5
2022,13,2022_13_KC_CIN,CIN,KC,1,75,Touchdown,11,75,run,3,-2.5,53
2022,13,2022_13_KC_CIN,KC,CIN,2,77,Touchdown,7,77,run,3,2.5,53
2022,13,2022_13_LAC_LV,LV,LAC,1,75,Punt,3,6,run,1,2.5,49
2022,13,2022_13_LAC_LV,LAC,LV,2,79,Turnover,2,11,pass,0,-2.5,49
2022,13,2022_13_MIA_SF,MIA,SF,1,75,Touchdown,1,75,pass,75,-4.5,46
2022,13,2022_13_MIA_SF,SF,MIA,2,75,Punt,6,13,run,1,4.5,46
2022,13,2022_13_NO_TB,TB,NO,1,75,Field goal,15,72,run,0,3.5,41
2022,13,2022_13_NO_TB,NO,TB,2,75,Punt,3,2,run,0,-3.5,41
2022,13,2022_13_NYJ_MIN,NYJ,MIN,1,75,Turnover,4,8,run,7,-3,44
2022,13,2022_13_NYJ_MIN,MIN,NYJ,2,75,Punt,3,6,run,6,3,44
2022,13,2022_13_PIT_ATL,PIT,ATL,1,75,Field goal,15,47,run,6,1,43
2022,13,2022_13_PIT_ATL,ATL,PIT,2,74,Punt,6,10,run,2,-1,43
2022,13,2022_13_SEA_LA,LA,SEA,1,77,Touchdown,10,77,run,8,-7,41
2022,13,2022_13_SEA_LA,SEA,LA,2,75,Turnover,4,35,pass,12,7,41
2022,13,2022_13_TEN_PHI,PHI,TEN,1,80,Touchdown,7,80,run,5,5,44.5
2022,13,2022_13_TEN_PHI,TEN,PHI,2,78,Punt,3,-7,run,2,-5,44.5
2022,13,2022_13_WAS_NYG,NYG,WAS,1,75,Turnover,4,22,run,3,-2.5,40
2022,13,2022_13_WAS_NYG,WAS,NYG,2,77,Turnover,3,0,run,2,2.5,40
2022,14,2022_14_BAL_PIT,BAL,PIT,1,75,Punt,3,9,run,0,-1.5,37
2022,14,2022_14_BAL_PIT,PIT,BAL,2,75,Punt,6,27,run,0,1.5,37
2022,14,2022_14_CAR_SEA,CAR,SEA,1,77,Field goal,12,48,run,2,-3.5,44.5
2022,14,2022_14_CAR_SEA,SEA,CAR,2,60,Field goal,8,51,run,1,3.5,44.5
2022,14,2022_14_CLE_CIN,CIN,CLE,1,75,Punt,3,3,run,3,4.5,47
2022,14,2022_14_CLE_CIN,CLE,CIN,2,81,Punt,3,8,run,0,-4.5,47
2022,14,2022_14_HOU_DAL,DAL,HOU,1,76,Touchdown,9,76,pass,8,17,44.5
2022,14,2022_14_HOU_DAL,HOU,DAL,2,75,Turnover,4,12,pass,1,-17,44.5
2022,14,2022_14_JAX_TEN,TEN,JAX,1,76,Touchdown,10,76,pass,0,3,42
2022,14,2022_14_JAX_TEN,JAX,TEN,2,72,Touchdown,12,72,pass,9,-3,42
2022,14,2022_14_KC_DEN,KC,DEN,1,75,Field goal,7,58,pass,12,8.5,44.5
2022,14,2022_14_KC_DEN,DEN,KC,2,75,Touchdown,5,75,pass,0,-8.5,44.5
2022,14,2022_14_LV_LA,LV,LA,1,75,Touchdown,12,75,run,4,6.5,42.5
2022,14,2022_14_LV_LA,LA,LV,2,82,Punt,6,2,pass,0,-6.5,42.5
2022,14,2022_14_MIA_LAC,MIA,LAC,1,75,Punt,3,0,pass,0,3,54.5
2022,14,2022_14_MIA_LAC,LAC,MIA,2,75,Punt,3,6,pass,0,-3,54.5
2022,14,2022_14_MIN_DET,DET,MIN,1,79,Punt,3,1,run,1,2.5,51.5
2022,14,2022_14_MIN_DET,MIN,DET,2,75,Punt,3,9,pass,4,-2.5,51.5
2022,14,2022_14_NE_ARI,ARI,NE,1,74,Missed field goal,8,43,pass,9,-2,44
2022,14,2022_14_NE_ARI,NE,ARI,2,75,Field goal,7,71,pass,15,2,44
2022,14,2022_14_NYJ_BUF,BUF,NYJ,1,77,Punt,3,8,pass,6,10,43.5
2022,14,2022_14_NYJ_BUF,NYJ,BUF,2,72,Touchdown,10,72,pass,-2,-10,43.5
2022,14,2022_14_PHI_NYG,NYG,PHI,1,76,Punt,5,9,run,4,-7.5,44.5
2022,14,2022_14_PHI_NYG,PHI,NYG,2,84,Field goal,7,63,run,22,7.5,44.5
2022,14,2022_14_TB_SF,SF,TB,1,52,Touchdown,5,52,pass,0,3.5,38
2022,14,2022_14_TB_SF,TB,SF,2,44,Turnover,3,5,run,5,-3.5,38
2022,15,2022_15_ARI_DEN,DEN,ARI,1,75,Field goal,9,41,pass,7,1.5,37.5
2022,15,2022_15_ARI_DEN,ARI,DEN,2,75,Field goal,10,38,pass,4,-1.5,37.5
2022,15,2022_15_ATL_NO,NO,ATL,1,75,Touchdown,10,75,pass,0,5,43.5
2022,15,2022_15_ATL_NO,ATL,NO,2,75,Touchdown,8,75,pass,0,-5,43.5
2022,15,2022_15_BAL_CLE,CLE,BAL,1,89,Punt,3,4,pass,5,2.5,39.5
2022,15,2022_15_BAL_CLE,BAL,CLE,2,75,Turnover,11,60,run,3,-2.5,39.5
2022,15,2022_15_CIN_TB,CIN,TB,1,75,Turnover,5,35,pass,12,3.5,47
2022,15,2022_15_CIN_TB,TB,CIN,2,83,Turnover on downs,4,9,run,4,-3.5,47
2022,15,2022_15_DAL_JAX,DAL,JAX,1,75,Punt,8,34,run,5,4,48.5
2022,15,2022_15_DAL_JAX,JAX,DAL,2,75,Field goal,9,61,run,0,-4,48.5
2022,15,2022_15_DET_NYJ,DET,NYJ,1,75,Turnover on downs,14,73,run,9,-2,44
2022,15,2022_15_DET_NYJ,NYJ,DET,2,76,Turnover,4,12,pass,0,2,44
2022,15,2022_15_IND_MIN,IND,MIN,1,52,Field goal,10,44,run,19,-3.5,46.5
2022,15,2022_15_IND_MIN,MIN,IND,2,77,Punt,3,-8,run,-1,3.5,46.5
2022,15,2022_15_KC_HOU,HOU,KC,1,75,Punt,4,14,pass,11,-14.5,48.5
2022,15,2022_15_KC_HOU,KC,HOU,2,75,Field goal,9,67,run,9,14.5,48.5
2022,15,2022_15_LA_GB,LA,GB,1,80,Punt,7,20,run,15,-8,39.5
2022,15,2022_15_LA_GB,GB,LA,2,68,Touchdown,11,68,run,-1,8,39.5
2022,15,2022_15_MIA_BUF,MIA,BUF,1,64,Punt,4,12,run,13,-7,44
2022,15,2022_15_MIA_BUF,BUF,MIA,2,82,Punt,3,6,pass,9,7,44
2022,15,2022_15_NE_LV,LV,NE,1,73,Field goal,11,42,pass,3,1,45
2022,15,2022_15_NE_LV,NE,LV,2,75,Punt,6,26,run,6,-1,45
2022,15,2022_15_NYG_WAS,WAS,NYG,1,75,Punt,10,41,run,7,4.5,40.5
2022,15,2022_15_NYG_WAS,NYG,WAS,2,75,Punt,5,17,pass,7,-4.5,40.5
2022,15,2022_15_PHI_CHI,CHI,PHI,1,75,Turnover on downs,10,43,pass,3,-8.5,48
2022,15,2022_15_PHI_CHI,PHI,CHI,2,42,Touchdown,6,42,run,2,8.5,48
2022,15,2022_15_PIT_CAR,CAR,PIT,1,75,Punt,3,8,run,-1,2.5,36.5
2022,15,2022_15_PIT_CAR,PIT,CAR,2,91,Touchdown,21,91,pass,7,-2.5,36.5
2022,15,2022_15_SF_SEA,SEA,SF,1,65,Punt,5,7,run,5,-3,43
2022,15,2022_15_SF_SEA,SF,SEA,2,59,Touchdown,2,59,run,5,3,43
2022,15,2022_15_TEN_LAC,TEN,LAC,1,87,Punt,3,10,pass,2,-3,46.5
2022,15,2022_15_TEN_LAC,LAC,TEN,2,75,Punt,5,20,pass,9,3,46.5
2022,16,2022_16_ATL_BAL,BAL,ATL,1,72,Punt,4,19,run,11,6.5,35
2022,16,2022_16_ATL_BAL,ATL,BAL,2,79,Field goal,16,63,pass,10,-6.5,35
2022,16,2022_16_BUF_CHI,CHI,BUF,1,64,Touchdown,8,64,run,7,-8,40
2022,16,2022_16_BUF_CHI,BUF,CHI,2,86,Touchdown,9,86,pass,15,8,40
2022,16,2022_16_CIN_NE,CIN,NE,1,78,Touchdown,5,78,pass,8,3,42
2022,16,2022_16_CIN_NE,NE,CIN,2,76,Punt,4,15,pass,4,-3,42
2022,16,2022_16_DEN_LA,LA,DEN,1,75,Field goal,10,38,run,4,-3,36.5
2022,16,2022_16_DEN_LA,DEN,LA,2,75,Turnover,5,37,pass,9,3,36.5
2022,16,2022_16_DET_CAR,CAR,DET,1,78,Touchdown,5,78,run,30,-2.5,43.5
2022,16,2022_16_DET_CAR,DET,CAR,2,70,Punt,3,-3,pass,5,2.5,43.5
2022,16,2022_16_GB_MIA,MIA,GB,1,80,Field goal,7,52,pass,0,3.5,49
2022,16,2022_16_GB_MIA,GB,MIA,2,78,Touchdown,11,78,run,3,-3.5,49
2022,16,2022_16_HOU_TEN,TEN,HOU,1,73,Punt,3,-9,run,2,3,34
2022,16,2022_16_HOU_TEN,HOU,TEN,2,72,Turnover on downs,7,25,pass,0,-3,34
2022,16,2022_16_JAX_NYJ,JAX,NYJ,1,75,Turnover,3,-7,run,4,-2.5,36.5
2022,16,2022_16_JAX_NYJ,NYJ,JAX,2,83,Punt,3,9,pass,6,2.5,36.5
2022,16,2022_16_LAC_IND,IND,LAC,1,72,Punt,3,4,run,2,-3.5,44.5
2022,16,2022_16_LAC_IND,LAC,IND,2,75,Punt,5,20,run,1,3.5,44.5
2022,16,2022_16_LV_PIT,LV,PIT,1,72,Touchdown,14,72,run,4,-2.5,38.5
2022,16,2022_16_LV_PIT,PIT,LV,2,75,Turnover,6,39,pass,10,2.5,38.5
2022,16,2022_16_NO_CLE,CLE,NO,1,60,Punt,3,2,run,0,3,32
2022,16,2022_16_NO_CLE,NO,CLE,2,67,Touchdown,9,67,run,8,-3,32
2022,16,2022_16_NYG_MIN,MIN,NYG,1,75,Punt,5,23,pass,6,4.5,48
2022,16,2022_16_NYG_MIN,NYG,MIN,2,75,Field goal,7,49,run,3,-4.5,48
2022,16,2022_16_PHI_DAL,PHI,DAL,1,75,Field goal,6,68,run,7,-4,48
2022,16,2022_16_PHI_DAL,DAL,PHI,2,86,Punt,3,6,pass,6,4,48
2022,16,2022_16_SEA_KC,KC,SEA,1,71,Punt,3,8,pass,8,10.5,50.5
2022,16,2022_16_SEA_KC,SEA,KC,2,75,Punt,3,4,run,4,-10.5,50.5
2022,16,2022_16_TB_ARI,TB,ARI,1,45,Field goal,4,25,run,18,7.5,41.5
2022,16,2022_16_TB_ARI,ARI,TB,2,75,Punt,3,8,run,0,-7.5,41.5
2022,16,2022_16_WAS_SF,WAS,SF,1,83,Punt,3,4,run,-2,-6.5,37.5
2022,16,2022_16_WAS_SF,SF,WAS,2,76,Touchdown,7,76,pass,13,6.5,37.5
2022,17,2022_17_ARI_ATL,ARI,ATL,1,75,Field goal,13,55,pass,3,-7,41
2022,17,2022_17_ARI_ATL,ATL,ARI,2,75,Punt,4,12,pass,15,7,41
2022,17,2022_17_CAR_TB,CAR,TB,1,75,Touchdown,6,75,pass,26,-3.5,40.5
2022,17,2022_17_CAR_TB,TB,CAR,2,75,Punt,5,12,run,0,3.5,40.5
2022,17,2022_17_CHI_DET,CHI,DET,1,75,Touchdown,9,75,run,1,-4.5,52.5
2022,17,2022_17_CHI_DET,DET,CHI,2,75,Touchdown,6,75,run,1,4.5,52.5
2022,17,2022_17_CLE_WAS,CLE,WAS,1,75,Punt,6,6,pass,0,-1,41.5
2022,17,2022_17_CLE_WAS,WAS,CLE,2,73,Punt,3,-2,run,-2,1,41.5
2022,17,2022_17_DAL_TEN,DAL,TEN,1,75,Punt,5,24,pass,4,14,41
2022,17,2022_17_DAL_TEN,TEN,DAL,2,75,Punt,3,4,run,3,-14,41
2022,17,2022_17_DEN_KC,DEN,KC,1,83,Punt,3,5,run,4,-13.5,46
2022,17,2022_17_DEN_KC,KC,DEN,2,75,Punt,3,2,run,2,13.5,46
2022,17,2022_17_IND_NYG,IND,NYG,1,75,Punt,5,12,run,-3,-5.5,38.5
2022,17,2022_17_IND_NYG,NYG,IND,2,75,Turnover,1,5,pass,5,5.5,38.5
2022,17,2022_17_JAX_HOU,HOU,JAX,1,74,Turnover on downs,7,19,run,9,-3.5,43
2022,17,2022_17_JAX_HOU,JAX,HOU,2,75,Touchdown,11,75,run,-3,3.5,43
2022,17,2022_17_LA_LAC,LA,LAC,1,75,Punt,5,15,run,8,-6.5,41.5
2022,17,2022_17_LA_LAC,LAC,LA,2,75,Touchdown,11,75,pass,17,6.5,41.5
2022,17,2022_17_MIA_NE,MIA,NE,1,77,Punt,5,21,run,2,-3,41.5
2022,17,2022_17_MIA_NE,NE,MIA,2,75,Punt,3,4,pass,0,3,41.5
2022,17,2022_17_MIN_GB,MIN,GB,1,67,Punt,3,6,run,4,-3,47.5
2022,17,2022_17_MIN_GB,GB,MIN,2,75,Punt,5,16,run,6,3,47.5
2022,17,2022_17_NO_PHI,NO,PHI,1,75,Touchdown,15,75,pass,16,-5.5,41.5
2022,17,2022_17_NO_PHI,PHI,NO,2,91,Field goal,8,53,run,9,5.5,41.5
2022,17,2022_17_NYJ_SEA,SEA,NYJ,1,73,Touchdown,3,73,run,60,-1,43
2022,17,2022_17_NYJ_SEA,NYJ,SEA,2,72,Missed field goal,6,33,run,0,1,43
2022,17,2022_17_PIT_BAL,PIT,BAL,1,75,Field goal,14,73,run,3,-1,35.5
2022,17,2022_17_PIT_BAL,BAL,PIT,2,75,Field goal,7,42,pass,14,1,35.5
2022,17,2022_17_SF_LV,LV,SF,1,70,Touchdown,6,70,pass,20,-10,41.5
2022,17,2022_17_SF_LV,SF,LV,2,75,Punt,3,3,run,4,10,41.5
2022,18,2022_18_ARI_SF,ARI,SF,1,80,Touchdown,2,80,pass,3,-14,40
2022,18,2022_18_ARI_SF,SF,ARI,2,75,Touchdown,7,75,pass,20,14,40
2022,18,2022_18_BAL_CIN,BAL,CIN,1,71,Punt,4,16,run,11,-11,39
2022,18,2022_18_BAL_CIN,CIN,BAL,2,75,Punt,3,3,pass,3,11,39
2022,18,2022_18_CAR_NO,NO,CAR,1,75,Touchdown,8,75,run,5,3.5,41.5
2022,18,2022_18_CAR_NO,CAR,NO,2,82,Touchdown,14,81,pass,0,-3.5,41.5
2022,18,2022_18_CLE_PIT,CLE,PIT,1,76,Punt,4,20,pass,19,-2.5,40
2022,18,2022_18_CLE_PIT,PIT,CLE,2,75,Field goal,11,59,run,5,2.5,40
2022,18,2022_18_DAL_WAS,DAL,WAS,1,90,Turnover on downs,7,23,run,1,7.5,40.5
2022,18,2022_18_DAL_WAS,WAS,DAL,2,71,Punt,3,7,run,9,-7.5,40.5
2022,18,2022_18_DET_GB,GB,DET,1,79,Field goal,6,75,run,6,5.5,49
2022,18,2022_18_DET_GB,DET,GB,2,74,Punt,3,8,pass,0,-5.5,49
2022,18,2022_18_HOU_IND,HOU,IND,1,75,Touchdown,7,75,pass,33,-3,38
2022,18,2022_18_HOU_IND,IND,HOU,2,83,Turnover on downs,7,80,run,26,3,38
2022,18,2022_18_KC_LV,KC,LV,1,75,Touchdown,5,75,run,5,9,51.5
2022,18,2022_18_KC_LV,LV,KC,2,75,Field goal,12,55,run,5,-9,51.5
2022,18,2022_18_LAC_DEN,LAC,DEN,1,75,Touchdown,8,75,run,2,-6,38.5
2022,18,2022_18_LAC_DEN,DEN,LAC,2,75,Touchdown,6,75,run,5,6,38.5
2022,18,2022_18_LA_SEA,SEA,LA,1,75,Turnover,1,0,pass,0,5.5,41.5
2022,18,2022_18_LA_SEA,LA,SEA,2,75,Punt,7,9,run,5,-5.5,41.5
2022,18,2022_18_MIN_CHI,CHI,MIN,1,79,Punt,3,9,pass,3,-6.5,42.5
2022,18,2022_18_MIN_CHI,MIN,CHI,2,75,Touchdown,11,75,pass,5,6.5,42.5
2022,18,2022_18_NE_BUF,NE,BUF,1,74,Punt,3,-7,pass,0,-8,44
2022,18,2022_18_NE_BUF,NE,BUF,2,81,Turnover,10,60,pass,11,-8,44
2022,18,2022_18_NYG_PHI,NYG,PHI,1,74,Punt,3,7,run,4,-16.5,42.5
2022,18,2022_18_NYG_PHI,PHI,NYG,2,48,Turnover,8,41,pass,0,16.5,42.5
2022,18,2022_18_NYJ_MIA,MIA,NYJ,1,75,Turnover on downs,9,31,run,6,3.5,37.5
2022,18,2022_18_NYJ_MIA,NYJ,MIA,2,75,Punt,3,9,run,2,-3.5,37.5
2022,18,2022_18_TB_ATL,TB,ATL,1,70,Touchdown,10,70,run,2,-6,40.5
2022,18,2022_18_TB_ATL,ATL,TB,2,75,Field goal,8,69,run,9,6,40.5
2022,18,2022_18_TEN_JAX,TEN,JAX,1,75,Punt,3,6,run,-1,-6,39.5
2022,18,2022_18_TEN_JAX,JAX,TEN,2,72,Field goal,11,64,pass,8,6,39.5
2022,19,2022_19_BAL_CIN,CIN,BAL,1,75,Field goal,13,54,run,6,7.5,40
2022,19,2022_19_BAL_CIN,BAL,CIN,2,80,Punt,4,21,run,15,-7.5,40
2022,19,2022_19_DAL_TB,DAL,TB,1,75,Punt,3,0,pass,0,2.5,45.5
2022,19,2022_19_DAL_TB,TB,DAL,2,73,Punt,3,6,pass,6,-2.5,45.5
2022,19,2022_19_LAC_JAX,JAX,LAC,1,76,Turnover,2,4,run,4,-2,46.5
2022,19,2022_19_LAC_JAX,LAC,JAX,2,75,Punt,7,37,run,-4,2,46.5
2022,19,2022_19_MIA_BUF,BUF,MIA,1,70,Turnover on downs,6,38,pass,17,14,44
2022,19,2022_19_MIA_BUF,MIA,BUF,2,75,Punt,3,1,run,1,-14,44
2022,19,2022_19_NYG_MIN,MIN,NYG,1,75,Touchdown,12,75,pass,10,2.5,48
2022,19,2022_19_NYG_MIN,NYG,MIN,2,75,Touchdown,6,75,run,-3,-2.5,48
2022,19,2022_19_SEA_SF,SEA,SF,1,80,Punt,3,-2,run,9,-10,42
2022,19,2022_19_SEA_SF,SF,SEA,2,75,Touchdown,13,75,pass,6,10,42
2022,20,2022_20_CIN_BUF,CIN,BUF,1,79,Touchdown,6,79,pass,6,-6,48.5
2022,20,2022_20_CIN_BUF,BUF,CIN,2,72,Field goal,13,65,run,3,6,48.5
2022,20,2022_20_DAL_SF,SF,DAL,1,75,Punt,3,3,run,0,3.5,46.5
2022,20,2022_20_DAL_SF,DAL,SF,2,75,Punt,6,23,run,3,-3.5,46.5
2022,20,2022_20_JAX_KC,JAX,KC,1,75,Punt,3,6,pass,0,-10,52.5
2022,20,2022_20_JAX_KC,KC,JAX,2,75,Punt,6,13,run,3,10,52.5
2022,20,2022_20_NYG_PHI,PHI,NYG,1,75,Touchdown,8,75,run,2,8,48
2022,20,2022_20_NYG_PHI,NYG,PHI,2,74,Punt,3,4,run,4,-8,48
2022,21,2022_21_CIN_KC,CIN,KC,1,81,Punt,5,4,pass,3,-2,48.5
2022,21,2022_21_CIN_KC,KC,CIN,2,79,Punt,3,2,run,3,2,48.5
2022,21,2022_21_SF_PHI,PHI,SF,1,66,Touchdown,11,66,pass,6,2.5,45
2022,21,2022_21_SF_PHI,SF,PHI,2,75,Punt,6,19,run,-3,-2.5,45
2022,22,2022_22_KC_PHI,PHI,KC,1,75,Touchdown,11,75,run,-1,1,51
2022,22,2022_22_KC_PHI,KC,PHI,2,75,Touchdown,10,75,run,7,-1,51
2023,1,2023_01_ARI_WAS,WAS,ARI,1,75,Punt,8,26,run,3,7,38
2023,1,2023_01_ARI_WAS,ARI,WAS,2,75,Field goal,10,56,pass,11,-7,38
2023,1,2023_01_BUF_NYJ,BUF,NYJ,1,75,Punt,5,17,pass,7,2.5,44.5
2023,1,2023_01_BUF_NYJ,NYJ,BUF,2,75,Field goal,11,50,run,0,-2.5,44.5
2023,1,2023_01_CAR_ATL,ATL,CAR,1,75,Punt,3,-6,pass,-6,3.5,40.5
2023,1,2023_01_CAR_ATL,CAR,ATL,2,75,Field goal,8,50,pass,2,-3.5,40.5
2023,1,2023_01_CIN_CLE,CIN,CLE,1,65,Punt,6,16,pass,0,1,46.5
2023,1,2023_01_CIN_CLE,CLE,CIN,2,75,Punt,3,-1,run,2,-1,46.5
2023,1,2023_01_DAL_NYG,NYG,DAL,1,75,Opp touchdown,10,62,run,5,-3.5,44.5
2023,1,2023_01_DAL_NYG,DAL,NYG,2,75,Touchdown,10,75,pass,10,3.5,44.5
2023,1,2023_01_DET_KC,DET,KC,1,75,Punt,3,7,run,7,-4,53
2023,1,2023_01_DET_KC,KC,DET,2,75,Punt,5,14,run,2,4,53
2023,1,2023_01_GB_CHI,CHI,GB,1,88,Turnover on downs,6,28,run,0,1,41
2023,1,2023_01_GB_CHI,GB,CHI,2,75,Touchdown,8,75,run,9,-1,41
2023,1,2023_01_HOU_BAL,BAL,HOU,1,92,Punt,3,1,run,4,9.5,43.5
2023,1,2023_01_HOU_BAL,HOU,BAL,2,75,Punt,3,-2,pass,-11,-9.5,43.5
2023,1,2023_01_JAX_IND,IND,JAX,1,75,Punt,3,0,pass,2,-4,45.5
2023,1,2023_01_JAX_IND,JAX,IND,2,84,Punt,3,-1,run,-1,4,45.5
2023,1,2023_01_LA_SEA,SEA,LA,1,75,Field goal,11,57,pass,5,4.5,45
2023,1,2023_01_LA_SEA,LA,SEA,2,76,Touchdown,10,76,run,6,-4.5,45
2023,1,2023_01_LV_DEN,LV,DEN,1,44,Touchdown,10,44,run,1,-3,43
2023,1,2023_01_LV_DEN,DEN,LV,2,74,Missed field goal,9,37,run,6,3,43
2023,1,2023_01_MIA_LAC,MIA,LAC,1,70,Turnover,5,68,pass,16,-3,50.5
2023,1,2023_01_MIA_LAC,LAC,MIA,2,75,Touchdown,11,75,run,8,3,50.5
2023,1,2023_01_PHI_NE,PHI,NE,1,75,Field goal,13,61,pass,6,3.5,44.5
2023,1,2023_01_PHI_NE,NE,PHI,2,75,Punt,3,6,run,1,-3.5,44.5
2023,1,2023_01_SF_PIT,PIT,SF,1,75,Punt,3,-5,pass,6,-1.5,41.5
2023,1,2023_01_SF_PIT,SF,PIT,2,75,Touchdown,2,75,pass,10,1.5,41.5
2023,1,2023_01_TB_MIN,MIN,TB,1,75,Punt,3,3,run,8,4,45
2023,1,2023_01_TB_MIN,TB,MIN,2,75,Touchdown,16,75,run,2,-4,45
2023,1,2023_01_TEN_NO,TEN,NO,1,29,Field goal,3,-3,pass,0,-3,41
2023,1,2023_01_TEN_NO,TEN,NO,2,75,Turnover,4,28,pass,4,-3,41
2023,2,2023_02_BAL_CIN,BAL,CIN,1,75,Touchdown,13,75,pass,8,-3.5,45.5
2023,2,2023_02_BAL_CIN,CIN,BAL,2,75,Turnover,8,58,run,5,3.5,45.5
2023,2,2023_02_CHI_TB,TB,CHI,1,75,Field goal,11,67,run,2,2.5,41
2023,2,2023_02_CHI_TB,CHI,TB,2,75,Punt,6,7,run,8,-2.5,41
2023,2,2023_02_CLE_PIT,CLE,PIT,1,75,Opp touchdown,1,0,pass,0,2.5,39
2023,2,2023_02_CLE_PIT,PIT,CLE,2,75,Field goal,8,44,pass,0,-2.5,39
2023,2,2023_02_GB_ATL,GB,ATL,1,31,Punt,3,-2,run,3,-3,40.5
2023,2,2023_02_GB_ATL,ATL,GB,2,80,Punt,3,0,pass,0,3,40.5
2023,2,2023_02_IND_HOU,IND,HOU,1,75,Touchdown,10,75,pass,12,1,40
2023,2,2023_02_IND_HOU,HOU,IND,2,75,Punt,9,24,run,0,-1,40
2023,2,2023_02_KC_JAX,JAX,KC,1,75,Punt,7,29,run,1,-3.5,50.5
2023,2,2023_02_KC_JAX,KC,JAX,2,81,Touchdown,7,81,run,31,3.5,50.5
2023,2,2023_02_LAC_TEN,LAC,TEN,1,75,Punt,3,0,pass,0,2.5,45.5
2023,2,2023_02_LAC_TEN,TEN,LAC,2,75,Touchdown,9,75,run,4,-2.5,45.5
2023,2,2023_02_LV_BUF,LV,BUF,1,75,Touchdown,5,75,run,-4,-7.5,47
2023,2,2023_02_LV_BUF,BUF,LV,2,75,Touchdown,15,75,pass,8,7.5,47
2023,2,2023_02_MIA_NE,NE,MIA,1,75,Punt,8,21,pass,5,-2,46.5
2023,2,2023_02_MIA_NE,MIA,NE,2,75,Punt,3,-4,run,3,2,46.5
2023,2,2023_02_MIN_PHI,PHI,MIN,1,75,Field goal,8,69,pass,6,6,49
2023,2,2023_02_MIN_PHI,MIN,PHI,2,75,Turnover,2,-10,run,1,-6,49
2023,2,2023_02_NO_CAR,NO,CAR,1,75,Punt,6,11,run,5,3,39.5
2023,2,2023_02_NO_CAR,CAR,NO,2,75,Punt,6,24,run,3,-3,39.5
2023,2,2023_02_NYG_ARI,ARI,NYG,1,75,Missed field goal,6,38,run,17,-5,40
2023,2,2023_02_NYG_ARI,NYG,ARI,2,75,Touchdown,3,75,pass,58,5,40
2023,2,2023_02_NYJ_DAL,DAL,NYJ,1,75,Touchdown,12,75,run,4,8.5,38.5
